dForagingSD,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,697,124.195,22,22,-1,-1,1,-1,0,1,35,16,7,19,0,1,-1,-4.97135,0,-0.0222648,2,6,1
0.5,698,124.367,7,7,-1,-1,1,-1,0,0,35,16,14,19,0,1,-1,-4.9301,-0.0179966,0.0340398,6,3,1
0.5,699,124.522,10,10,-1,-1,1,-1,1,0,37,23,5,14,0,1,-1,-5.0804,-0.0950704,-0.0307929,2,0,1
0.5,700,124.596,18,18,-1,-1,1,-1,1,0,35,15,9,20,0,1,-1,-4.83626,0,-0.0341123,2,4,1
0.5,701,124.941,0,0,-1,-1,1,-1,1,1,35,15,10,20,0,1,-1,-4.81748,0.0819844,0.0284363,6,3,1
0.5,702,125.6,11,11,-1,-1,1,-1,1,1,36,18,11,18,0,1,-1,-5.08048,-0.065687,-0.0127983,1,3,2
0.5,703,126.128,4,4,-1,-1,1,-1,0,1,34,10,7,24,0,1,-1,-4.94262,0.1163,0.0626405,4,8,1
0.5,704,126.279,23,23,-1,-1,1,-1,1,0,35,13,10,22,0,1,-1,-4.79867,0.11782,-0.0716834,4,4,1
0.5,705,126.381,3,3,-1,-1,1,-1,1,0,37,21,8,16,0,1,-1,-5.06193,0.004106,-0.0844276,1,0,1
0.5,706,126.78,6,6,-1,-1,1,-1,0,0,35,14,6,21,0,1,-1,-4.95884,0.0400825,0.089392,1,5,1
0.5,707,127.083,21,21,-1,-1,1,-1,0,0,36,17,4,19,0,1,-1,-4.99899,-0.0636564,0.0654322,1,5,1
0.5,708,127.091,24,24,-1,-1,1,-1,1,0,36,16,12,20,0,1,-1,-4.97336,0.123336,-0.0452988,1,2,1
0.5,709,127.195,22,22,-1,-1,1,-1,1,0,36,16,7,20,0,1,-1,-4.97135,0,-0.0222648,2,4,1
0.5,710,127.6,11,238,11,-1,1,42,0,1,15,10,1,5,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,4,2
0.5,711,127.682,15,15,-1,-1,1,-1,0,1,35,13,9,22,0,1,-1,-4.91444,0.0186041,0.00867049,3,7,1
0.5,712,127.941,0,0,-1,-1,1,-1,1,0,36,16,10,20,0,1,-1,-4.81748,0.0819844,0.0284363,5,3,1
0.5,713,127.963,13,13,-1,-1,1,-1,0,0,36,17,5,19,0,1,-1,-5,-0.163591,0.0202015,2,3,1
0.5,714,127.973,8,8,-1,-1,1,-1,0,1,35,13,14,22,0,1,-1,-5.05536,-0.0249195,0.0340398,8,4,1
0.5,715,128.367,7,7,-1,-1,1,-1,0,0,36,16,14,20,0,1,-1,-4.9301,-0.0179966,0.0340398,7,3,1
0.5,716,128.522,10,10,-1,-1,1,-1,0,1,38,24,5,14,0,1,-1,-5.0804,-0.0950704,-0.0307929,2,1,1
0.5,717,128.596,18,18,-1,-1,1,-1,0,1,36,16,9,20,0,1,-1,-4.83626,0,-0.0341123,2,5,1
0.5,718,128.6,11,11,-1,-1,1,-1,1,0,37,19,11,18,0,1,-1,-5.08048,-0.065687,-0.0127983,1,4,2
0.5,719,129.128,4,4,-1,-1,1,-1,1,1,35,10,7,25,0,1,-1,-4.94262,0.1163,0.0626405,4,7,1
0.5,720,130.279,23,23,-1,-1,1,-1,0,1,36,14,10,22,0,1,-1,-4.79867,0.11782,-0.0716834,4,5,1
0.5,721,130.381,3,3,-1,-1,1,-1,0,1,38,22,8,16,0,1,-1,-5.06193,0.004106,-0.0844276,1,1,1
0.5,722,130.6,11,238,11,-1,1,42,1,0,16,10,1,6,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,3,2
0.5,723,130.682,15,15,-1,-1,1,-1,1,0,36,13,10,23,0,1,-1,-4.91444,0.0186041,0.00867049,2,6,1
0.5,724,130.78,6,6,-1,-1,1,-1,0,0,36,14,6,22,0,1,-1,-4.95884,0.0400825,0.089392,1,6,1
0.5,725,130.973,8,8,-1,-1,1,-1,1,1,36,13,14,23,0,1,-1,-5.05536,-0.0249195,0.0340398,8,4,1
0.5,726,131.083,21,21,-1,-1,1,-1,0,0,37,17,4,20,0,1,-1,-4.99899,-0.0636564,0.0654322,2,5,1
0.5,727,131.091,24,24,-1,-1,1,-1,0,1,37,17,12,20,0,1,-1,-4.97336,0.123336,-0.0452988,2,2,1
0.5,728,131.195,22,22,-1,-1,1,-1,0,0,37,17,7,20,0,1,-1,-4.97135,0,-0.0222648,2,5,1
0.5,729,131.522,10,10,-1,-1,1,-1,1,1,39,24,5,15,0,1,-1,-5.0804,-0.0950704,-0.0307929,2,1,1
0.5,730,131.596,18,18,-1,-1,1,-1,1,0,37,16,9,21,0,1,-1,-4.83626,0,-0.0341123,2,5,1
0.5,731,131.941,0,0,-1,-1,1,-1,0,0,37,17,10,20,0,1,-1,-4.81748,0.0819844,0.0284363,5,4,1
0.5,732,131.963,13,13,-1,-1,1,-1,0,0,37,17,6,20,0,1,-1,-5,-0.163591,0.0202015,2,4,1
0.5,733,132.128,4,4,-1,-1,1,-1,1,1,36,11,7,25,0,1,-1,-4.94262,0.1163,0.0626405,4,6,1
0.5,734,132.279,23,23,-1,-1,1,-1,1,1,37,14,10,23,0,0,132.279,-4.79867,0.11782,-0.0716834,4,5,0
0.5,735,132.367,7,7,-1,-1,1,-1,0,0,37,16,15,21,0,1,-1,-4.9301,-0.0179966,0.0340398,7,4,1
0.5,736,132.381,3,3,-1,-1,1,-1,1,1,39,22,8,17,0,0,132.381,-5.06193,0.004106,-0.0844276,1,1,0
0.5,737,132.6,11,11,-1,-1,1,-1,0,1,38,20,11,18,0,1,-1,-5.08048,-0.065687,-0.0127983,1,4,2
0.5,738,133.973,8,8,-1,-1,1,-1,1,1,37,14,14,23,0,1,-1,-5.05536,-0.0249195,0.0340398,7,4,1
0.5,739,134.091,24,24,-1,-1,1,-1,1,1,38,17,13,21,0,1,-1,-4.97336,0.123336,-0.0452988,1,2,1
0.5,740,134.522,10,10,-1,-1,1,-1,1,1,40,25,5,15,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,1,1
0.5,741,134.6,11,238,11,-1,1,42,0,0,17,11,1,6,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,4,2
0.5,742,134.682,15,15,-1,-1,1,-1,0,0,37,14,10,23,0,1,-1,-4.91444,0.0186041,0.00867049,3,6,1
0.5,743,134.78,6,6,-1,-1,1,-1,0,1,37,14,6,23,0,1,-1,-4.95884,0.0400825,0.089392,1,7,1
0.5,744,135.083,21,21,-1,-1,1,-1,0,1,38,17,5,21,0,1,-1,-4.99899,-0.0636564,0.0654322,3,5,1
0.5,745,135.128,4,4,-1,-1,1,-1,1,0,37,12,7,25,0,1,-1,-4.94262,0.1163,0.0626405,4,6,1
0.5,746,135.195,22,22,-1,-1,1,-1,0,0,38,17,7,21,0,1,-1,-4.97135,0,-0.0222648,3,5,1
0.5,747,135.596,18,18,-1,-1,1,-1,0,1,38,17,9,21,0,1,-1,-4.83626,0,-0.0341123,3,5,1
0.5,748,135.6,11,11,-1,-1,1,-1,1,1,39,20,11,19,0,1,-1,-5.08048,-0.065687,-0.0127983,2,3,2
0.5,749,135.941,0,0,-1,-1,1,-1,0,0,38,17,10,21,0,1,-1,-4.81748,0.0819844,0.0284363,5,5,1
0.5,750,135.963,13,13,-1,-1,1,-1,0,0,38,17,6,21,0,1,-1,-5,-0.163591,0.0202015,2,5,1
0.5,751,136.367,7,7,-1,-1,1,-1,0,0,38,16,15,22,0,1,-1,-4.9301,-0.0179966,0.0340398,8,4,1
0.5,752,136.973,8,8,-1,-1,1,-1,1,1,38,15,14,23,0,1,-1,-5.05536,-0.0249195,0.0340398,7,4,1
0.5,753,137.091,24,24,-1,-1,1,-1,1,0,39,18,13,21,0,1,-1,-4.97336,0.123336,-0.0452988,1,2,1
0.5,754,137.522,10,10,-1,-1,1,-1,1,0,41,26,5,15,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,1,1
0.5,755,137.78,6,6,-1,-1,1,-1,1,0,38,14,6,24,0,1,-1,-4.95884,0.0400825,0.089392,1,6,1
0.5,756,138.083,21,21,-1,-1,1,-1,1,0,39,17,6,22,0,1,-1,-4.99899,-0.0636564,0.0654322,2,4,1
0.5,757,138.596,18,18,-1,-1,1,-1,1,0,39,17,10,22,0,1,-1,-4.83626,0,-0.0341123,2,5,1
0.5,758,138.6,11,11,-1,-1,1,-1,1,1,40,21,11,19,0,1,-1,-5.08048,-0.065687,-0.0127983,1,3,2
0.5,759,138.6,11,238,11,-1,1,42,0,1,18,11,2,7,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,3,2
0.5,760,138.682,15,15,-1,-1,1,-1,0,1,38,14,11,24,0,1,-1,-4.91444,0.0186041,0.00867049,4,6,1
0.5,761,139.128,4,4,-1,-1,1,-1,0,1,38,13,7,25,0,1,-1,-4.94262,0.1163,0.0626405,5,6,1
0.5,762,139.195,22,22,-1,-1,1,-1,0,1,39,17,8,22,0,1,-1,-4.97135,0,-0.0222648,3,6,1
0.5,763,139.941,0,0,-1,-1,1,-1,0,1,39,17,10,22,0,1,-1,-4.81748,0.0819844,0.0284363,6,5,1
0.5,764,139.963,13,13,-1,-1,1,-1,0,1,39,17,6,22,0,1,-1,-5,-0.163591,0.0202015,3,5,1
0.5,765,139.973,8,8,-1,-1,1,-1,1,1,39,16,14,23,0,1,-1,-5.05536,-0.0249195,0.0340398,6,4,1
0.5,766,140.367,7,7,-1,-1,1,-1,0,1,39,16,16,23,0,1,-1,-4.9301,-0.0179966,0.0340398,9,4,1
0.5,767,141.091,24,24,-1,-1,1,-1,0,1,40,19,13,21,0,1,-1,-4.97336,0.123336,-0.0452988,1,3,1
0.5,768,141.522,10,10,-1,-1,1,-1,0,0,42,27,5,15,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,2,1
0.5,769,141.6,11,11,-1,-1,1,-1,1,0,41,22,11,19,0,1,-1,-5.08048,-0.065687,-0.0127983,1,2,2
0.5,770,141.6,11,238,11,-1,1,42,1,1,19,11,3,8,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,2,2
0.5,771,141.682,15,15,-1,-1,1,-1,1,0,39,14,12,25,0,1,-1,-4.91444,0.0186041,0.00867049,4,6,1
0.5,772,141.78,6,6,-1,-1,1,-1,0,0,39,15,6,24,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,773,142.083,21,21,-1,-1,1,-1,0,0,40,18,6,22,0,1,-1,-4.99899,-0.0636564,0.0654322,2,5,1
0.5,774,142.128,4,4,-1,-1,1,-1,1,0,39,13,8,26,0,1,-1,-4.94262,0.1163,0.0626405,4,6,1
0.5,775,142.195,22,22,-1,-1,1,-1,1,1,40,17,8,23,0,1,-1,-4.97135,0,-0.0222648,3,4,1
0.5,776,142.596,18,18,-1,-1,1,-1,0,1,40,18,10,22,0,1,-1,-4.83626,0,-0.0341123,2,6,1
0.5,777,142.941,0,0,-1,-1,1,-1,1,1,40,17,11,23,0,1,-1,-4.81748,0.0819844,0.0284363,5,4,1
0.5,778,142.963,13,13,-1,-1,1,-1,1,1,40,17,7,23,0,1,-1,-5,-0.163591,0.0202015,3,5,1
0.5,779,142.973,8,8,-1,-1,1,-1,1,0,40,17,14,23,0,1,-1,-5.05536,-0.0249195,0.0340398,5,4,1
0.5,780,143.367,7,7,-1,-1,1,-1,1,1,40,16,17,24,0,1,-1,-4.9301,-0.0179966,0.0340398,9,4,1
0.5,781,144.091,24,24,-1,-1,1,-1,1,1,41,19,13,22,0,1,-1,-4.97336,0.123336,-0.0452988,1,2,1
0.5,782,144.6,11,238,11,-1,1,42,1,0,20,12,3,8,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,2,2
0.5,783,145.195,22,22,-1,-1,1,-1,1,0,41,18,8,23,0,1,-1,-4.97135,0,-0.0222648,3,4,1
0.5,784,145.522,10,10,-1,-1,1,-1,0,0,43,27,5,16,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,2,1
0.5,785,145.596,18,18,-1,-1,1,-1,1,1,41,18,10,23,0,1,-1,-4.83626,0,-0.0341123,2,3,1
0.5,786,145.6,11,11,-1,-1,1,-1,0,1,42,23,11,19,0,1,-1,-5.08048,-0.065687,-0.0127983,2,2,2
0.5,787,145.682,15,15,-1,-1,1,-1,0,1,40,15,12,25,0,1,-1,-4.91444,0.0186041,0.00867049,5,6,1
0.5,788,145.78,6,6,-1,-1,1,-1,0,0,40,15,7,25,0,1,-1,-4.95884,0.0400825,0.089392,3,6,1
0.5,789,145.941,0,0,-1,-1,1,-1,1,0,41,18,11,23,0,1,-1,-4.81748,0.0819844,0.0284363,5,2,1
0.5,790,145.963,13,13,-1,-1,1,-1,1,0,41,18,7,23,0,1,-1,-5,-0.163591,0.0202015,2,3,1
0.5,791,146.083,21,21,-1,-1,1,-1,0,0,41,18,6,23,0,1,-1,-4.99899,-0.0636564,0.0654322,2,6,1
0.5,792,146.128,4,4,-1,-1,1,-1,0,0,40,14,8,26,0,1,-1,-4.94262,0.1163,0.0626405,5,6,1
0.5,793,146.367,7,7,-1,-1,1,-1,1,0,41,17,17,24,0,1,-1,-4.9301,-0.0179966,0.0340398,9,4,1
0.5,794,146.973,8,8,-1,-1,1,-1,0,0,41,18,14,23,0,1,-1,-5.05536,-0.0249195,0.0340398,5,5,1
0.5,795,147.091,24,24,-1,-1,1,-1,1,0,42,20,13,22,0,1,-1,-4.97336,0.123336,-0.0452988,1,1,1
0.5,796,148.596,18,18,-1,-1,1,-1,1,1,42,19,10,23,0,1,-1,-4.83626,0,-0.0341123,1,3,1
0.5,797,148.6,11,11,-1,-1,1,-1,1,1,43,23,12,20,0,1,-1,-5.08048,-0.065687,-0.0127983,1,2,2
0.5,798,148.6,11,238,11,-1,1,42,0,1,21,13,3,8,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,2,2
0.5,799,148.682,15,15,-1,-1,1,-1,1,0,41,15,13,26,0,1,-1,-4.91444,0.0186041,0.00867049,5,5,1
0.5,800,149.195,22,22,-1,-1,1,-1,0,0,42,19,8,23,0,1,-1,-4.97135,0,-0.0222648,3,5,1
0.5,801,149.522,10,10,-1,-1,1,-1,0,0,44,27,6,17,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,3,1
0.5,802,149.78,6,6,-1,-1,1,-1,0,0,41,15,8,26,0,1,-1,-4.95884,0.0400825,0.089392,4,6,1
0.5,803,149.941,0,0,-1,-1,1,-1,0,0,42,19,11,23,0,1,-1,-4.81748,0.0819844,0.0284363,6,2,1
0.5,804,149.963,13,13,-1,-1,1,-1,0,1,42,19,7,23,0,1,-1,-5,-0.163591,0.0202015,3,3,1
0.5,805,150.083,21,21,-1,-1,1,-1,0,0,42,18,6,24,0,1,-1,-4.99899,-0.0636564,0.0654322,3,6,1
0.5,806,150.128,4,4,-1,-1,1,-1,0,0,41,14,9,27,0,1,-1,-4.94262,0.1163,0.0626405,5,7,1
0.5,807,150.367,7,7,-1,-1,1,-1,0,1,42,18,17,24,0,1,-1,-4.9301,-0.0179966,0.0340398,9,5,1
0.5,808,150.973,8,8,-1,-1,1,-1,0,0,42,18,14,24,0,1,-1,-5.05536,-0.0249195,0.0340398,5,6,1
0.5,809,151.091,24,24,-1,-1,1,-1,0,1,43,21,13,22,0,1,-1,-4.97336,0.123336,-0.0452988,1,2,1
0.5,810,151.596,18,18,-1,-1,1,-1,1,1,43,20,10,23,0,1,-1,-4.83626,0,-0.0341123,1,3,1
0.5,811,151.6,11,238,11,-1,1,42,1,1,22,13,4,9,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,1,2
0.5,812,151.6,11,11,-1,-1,1,-1,1,0,44,24,12,20,0,1,-1,-5.08048,-0.065687,-0.0127983,1,1,2
0.5,813,152.682,15,15,-1,-1,1,-1,0,1,42,16,13,26,0,1,-1,-4.91444,0.0186041,0.00867049,6,5,1
0.5,814,152.963,13,13,-1,-1,1,-1,1,0,43,19,8,24,0,1,-1,-5,-0.163591,0.0202015,3,3,1
0.5,815,153.195,22,22,-1,-1,1,-1,0,0,43,19,8,24,0,1,-1,-4.97135,0,-0.0222648,4,5,1
0.5,816,153.367,7,7,-1,-1,1,-1,1,0,43,18,17,25,0,1,-1,-4.9301,-0.0179966,0.0340398,9,4,1
0.5,817,153.522,10,10,-1,-1,1,-1,0,1,45,27,6,18,0,1,-1,-5.0804,-0.0950704,-0.0307929,2,3,1
0.5,818,153.78,6,6,-1,-1,1,-1,0,0,42,15,9,27,0,1,-1,-4.95884,0.0400825,0.089392,4,7,1
0.5,819,153.941,0,0,-1,-1,1,-1,0,0,43,19,12,24,0,1,-1,-4.81748,0.0819844,0.0284363,6,3,1
0.5,820,154.083,21,21,-1,-1,1,-1,0,0,43,18,7,25,0,1,-1,-4.99899,-0.0636564,0.0654322,3,7,1
0.5,821,154.091,24,24,-1,-1,1,-1,1,1,44,21,13,23,0,1,-1,-4.97336,0.123336,-0.0452988,1,1,1
0.5,822,154.128,4,4,-1,-1,1,-1,0,1,42,14,9,28,0,1,-1,-4.94262,0.1163,0.0626405,5,8,1
0.5,823,154.596,18,18,-1,-1,1,-1,1,0,44,21,10,23,0,1,-1,-4.83626,0,-0.0341123,1,3,1
0.5,824,154.6,11,238,11,-1,1,42,1,0,23,14,4,9,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,0,2
0.5,825,154.973,8,8,-1,-1,1,-1,0,1,43,18,14,25,0,1,-1,-5.05536,-0.0249195,0.0340398,6,6,1
0.5,826,155.6,11,11,-1,-1,1,-1,0,1,45,25,12,20,0,1,-1,-5.08048,-0.065687,-0.0127983,1,1,2
0.5,827,155.682,15,15,-1,-1,1,-1,1,0,43,16,14,27,0,1,-1,-4.91444,0.0186041,0.00867049,4,5,1
0.5,828,156.522,10,10,-1,-1,1,-1,1,1,46,27,7,19,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,3,1
0.5,829,156.963,13,13,-1,-1,1,-1,0,0,44,20,8,24,0,1,-1,-5,-0.163591,0.0202015,3,4,1
0.5,830,157.091,24,24,-1,-1,1,-1,1,1,45,22,13,23,0,1,-1,-4.97336,0.123336,-0.0452988,0,1,1
0.5,831,157.128,4,4,-1,-1,1,-1,1,0,43,14,9,29,0,1,-1,-4.94262,0.1163,0.0626405,4,7,1
0.5,832,157.195,22,22,-1,-1,1,-1,0,1,44,19,9,25,0,1,-1,-4.97135,0,-0.0222648,5,5,1
0.5,833,157.367,7,7,-1,-1,1,-1,0,1,44,19,17,25,0,1,-1,-4.9301,-0.0179966,0.0340398,9,5,1
0.5,834,157.78,6,6,-1,-1,1,-1,0,0,43,15,9,28,0,1,-1,-4.95884,0.0400825,0.089392,4,8,1
0.5,835,157.941,0,0,-1,-1,1,-1,0,0,44,19,12,25,0,1,-1,-4.81748,0.0819844,0.0284363,6,4,1
0.5,836,157.973,8,8,-1,-1,1,-1,1,1,44,18,15,26,0,1,-1,-5.05536,-0.0249195,0.0340398,6,5,1
0.5,837,158.083,21,21,-1,-1,1,-1,0,0,44,18,7,26,0,1,-1,-4.99899,-0.0636564,0.0654322,3,8,1
0.5,838,158.596,18,18,-1,-1,1,-1,0,0,45,22,10,23,0,1,-1,-4.83626,0,-0.0341123,1,4,1
0.5,839,158.6,11,238,11,-1,1,42,0,1,24,15,4,9,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,2,2
0.5,840,158.6,11,11,-1,-1,1,-1,1,0,46,25,12,21,0,1,-1,-5.08048,-0.065687,-0.0127983,0,2,2
0.5,841,159.522,10,10,-1,-1,1,-1,1,0,47,28,7,19,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,2,1
0.5,842,159.682,15,15,-1,-1,1,-1,0,0,44,17,14,27,0,1,-1,-4.91444,0.0186041,0.00867049,5,5,1
0.5,843,160.091,24,24,-1,-1,1,-1,1,0,46,23,13,23,0,1,-1,-4.97336,0.123336,-0.0452988,0,0,1
0.5,844,160.195,22,22,-1,-1,1,-1,1,0,45,19,10,26,0,1,-1,-4.97135,0,-0.0222648,4,4,1
0.5,845,160.367,7,7,-1,-1,1,-1,1,0,45,19,17,26,0,1,-1,-4.9301,-0.0179966,0.0340398,9,4,1
0.5,846,160.963,13,13,-1,-1,1,-1,0,1,45,20,8,25,0,1,-1,-5,-0.163591,0.0202015,3,5,1
0.5,847,160.973,8,8,-1,-1,1,-1,1,0,45,19,15,26,0,1,-1,-5.05536,-0.0249195,0.0340398,4,4,1
0.5,848,161.128,4,4,-1,-1,1,-1,0,0,44,15,9,29,0,1,-1,-4.94262,0.1163,0.0626405,4,8,1
0.5,849,161.6,11,238,11,-1,1,42,1,0,25,15,4,10,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,0,1,2
0.5,850,161.78,6,6,-1,-1,1,-1,0,0,44,15,9,29,0,1,-1,-4.95884,0.0400825,0.089392,4,9,1
0.5,851,161.941,0,0,-1,-1,1,-1,0,0,45,19,12,26,0,1,-1,-4.81748,0.0819844,0.0284363,6,5,1
0.5,852,162.083,21,21,-1,-1,1,-1,0,0,45,18,7,27,0,1,-1,-4.99899,-0.0636564,0.0654322,3,9,1
0.5,853,162.596,18,18,-1,-1,1,-1,0,1,46,22,10,24,0,1,-1,-4.83626,0,-0.0341123,1,5,1
0.5,854,162.6,11,11,-1,-1,1,-1,0,0,47,26,12,21,0,1,-1,-5.08048,-0.065687,-0.0127983,0,2,2
0.5,855,163.522,10,10,-1,-1,1,-1,0,0,48,29,7,19,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,3,1
0.5,856,163.682,15,15,-1,-1,1,-1,0,0,45,17,15,28,0,1,-1,-4.91444,0.0186041,0.00867049,6,5,1
0.5,857,163.963,13,13,-1,-1,1,-1,1,1,46,20,8,26,0,1,-1,-5,-0.163591,0.0202015,3,5,1
0.5,858,164.091,24,24,-1,-1,1,-1,0,1,47,24,13,23,0,1,-1,-4.97336,0.123336,-0.0452988,0,1,1
0.5,859,164.195,22,22,-1,-1,1,-1,0,0,46,20,10,26,0,1,-1,-4.97135,0,-0.0222648,4,5,1
0.5,860,164.367,7,7,-1,-1,1,-1,0,0,46,20,17,26,0,1,-1,-4.9301,-0.0179966,0.0340398,10,4,1
0.5,861,164.973,8,8,-1,-1,1,-1,0,0,46,20,15,26,0,1,-1,-5.05536,-0.0249195,0.0340398,5,4,1
0.5,862,165.128,4,4,-1,-1,1,-1,0,0,45,15,9,30,0,1,-1,-4.94262,0.1163,0.0626405,5,8,1
0.5,863,165.596,18,18,-1,-1,1,-1,1,0,47,22,10,25,0,1,-1,-4.83626,0,-0.0341123,1,4,1
0.5,864,165.6,11,238,11,-1,1,42,0,0,26,16,4,10,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,2,2
0.5,865,165.78,6,6,-1,-1,1,-1,0,0,45,15,9,30,0,1,-1,-4.95884,0.0400825,0.089392,5,9,1
0.5,866,165.941,0,0,-1,-1,1,-1,0,1,46,19,12,27,0,1,-1,-4.81748,0.0819844,0.0284363,7,5,1
0.5,867,166.083,21,21,-1,-1,1,-1,0,1,46,18,7,28,0,1,-1,-4.99899,-0.0636564,0.0654322,3,10,1
0.5,868,166.6,11,11,-1,-1,1,-1,0,1,48,26,12,22,0,1,-1,-5.08048,-0.065687,-0.0127983,2,2,2
0.5,869,166.963,13,13,-1,-1,1,-1,1,1,47,21,8,26,0,1,-1,-5,-0.163591,0.0202015,3,4,1
0.5,870,167.091,24,24,-1,-1,1,-1,1,1,48,24,13,24,0,1,-1,-4.97336,0.123336,-0.0452988,0,0,1
0.5,871,167.522,10,10,-1,-1,1,-1,0,0,49,29,7,20,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,4,1
0.5,872,167.682,15,15,-1,-1,1,-1,0,0,46,17,16,29,0,1,-1,-4.91444,0.0186041,0.00867049,7,5,1
0.5,873,167.941,0,0,-1,-1,1,-1,1,1,47,19,13,28,0,0,167.941,-4.81748,0.0819844,0.0284363,7,5,0
0.5,874,168.195,22,22,-1,-1,1,-1,0,0,47,20,10,27,0,1,-1,-4.97135,0,-0.0222648,4,6,1
0.5,875,168.367,7,7,-1,-1,1,-1,0,0,47,20,18,27,0,1,-1,-4.9301,-0.0179966,0.0340398,10,5,1
0.5,876,168.973,8,8,-1,-1,1,-1,0,1,47,20,16,27,0,1,-1,-5.05536,-0.0249195,0.0340398,5,5,1
0.5,877,169.083,21,21,-1,-1,1,-1,1,1,47,18,7,29,0,1,-1,-4.99899,-0.0636564,0.0654322,3,9,1
0.5,878,169.128,4,4,-1,-1,1,-1,0,1,46,15,10,31,0,1,-1,-4.94262,0.1163,0.0626405,6,8,1
0.5,879,169.596,18,18,-1,-1,1,-1,0,0,48,23,10,25,0,1,-1,-4.83626,0,-0.0341123,1,5,1
0.5,880,169.6,11,238,11,-1,1,42,0,1,27,16,5,11,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,3,2
0.5,881,169.6,11,11,-1,-1,1,-1,1,1,49,26,13,23,0,1,-1,-5.08048,-0.065687,-0.0127983,2,2,2
0.5,882,169.78,6,6,-1,-1,1,-1,0,0,46,15,10,31,0,1,-1,-4.95884,0.0400825,0.089392,6,9,1
0.5,883,169.963,13,13,-1,-1,1,-1,1,1,48,22,8,26,0,1,-1,-5,-0.163591,0.0202015,1,4,1
0.5,884,170.091,24,24,-1,-1,1,-1,1,0,49,25,13,24,0,1,-1,-4.97336,0.123336,-0.0452988,0,0,1
0.5,885,171.522,10,10,-1,-1,1,-1,0,1,50,29,7,21,0,1,-1,-5.0804,-0.0950704,-0.0307929,2,4,1
0.5,886,171.682,15,15,-1,-1,1,-1,0,0,47,17,17,30,0,1,-1,-4.91444,0.0186041,0.00867049,8,5,1
0.5,887,171.973,8,8,-1,-1,1,-1,1,1,48,20,16,28,0,1,-1,-5.05536,-0.0249195,0.0340398,5,5,1
0.5,888,172.083,21,21,-1,-1,1,-1,1,1,48,19,7,29,0,1,-1,-4.99899,-0.0636564,0.0654322,3,7,1
0.5,889,172.128,4,4,-1,-1,1,-1,1,0,47,15,11,32,0,1,-1,-4.94262,0.1163,0.0626405,6,7,1
0.5,890,172.195,22,22,-1,-1,1,-1,0,1,48,20,10,28,0,1,-1,-4.97135,0,-0.0222648,4,7,1
0.5,891,172.367,7,7,-1,-1,1,-1,0,1,48,20,18,28,0,1,-1,-4.9301,-0.0179966,0.0340398,11,5,1
0.5,892,172.6,11,238,11,-1,1,42,1,1,28,16,5,12,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,2,2
0.5,893,172.6,11,11,-1,-1,1,-1,1,0,50,27,13,23,0,1,-1,-5.08048,-0.065687,-0.0127983,1,2,2
0.5,894,172.963,13,13,-1,-1,1,-1,1,0,49,23,8,26,0,1,-1,-5,-0.163591,0.0202015,1,3,1
0.5,895,173.596,18,18,-1,-1,1,-1,0,1,49,23,10,26,0,1,-1,-4.83626,0,-0.0341123,1,6,1
0.5,896,173.78,6,6,-1,-1,1,-1,0,0,47,15,11,32,0,1,-1,-4.95884,0.0400825,0.089392,7,9,1
0.5,897,174.091,24,24,-1,-1,1,-1,0,0,50,26,13,24,0,1,-1,-4.97336,0.123336,-0.0452988,1,0,1
0.5,898,174.522,10,10,-1,-1,1,-1,1,0,51,29,8,22,0,1,-1,-5.0804,-0.0950704,-0.0307929,2,2,1
0.5,899,174.973,8,8,-1,-1,1,-1,1,1,49,21,16,28,0,1,-1,-5.05536,-0.0249195,0.0340398,5,3,1
0.5,900,175.083,21,21,-1,-1,1,-1,1,1,49,20,7,29,0,1,-1,-4.99899,-0.0636564,0.0654322,3,7,1
