dForagingSD,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,181,25.0506,6,6,-1,-1,1,-1,0,0,7,3,2,4,0,1,-1,-4.947,0.0652198,-0.0816728,2,1,1
0.5,182,25.3845,19,19,-1,-1,1,-1,1,0,7,2,4,5,0,1,-1,-5.19804,-0.0174261,0,2,0,1
0.5,183,25.4213,24,24,-1,-1,1,-1,1,0,7,2,2,5,0,1,-1,-4.96915,-0.0235547,-0.056364,2,1,1
0.5,184,25.9392,5,5,-1,-1,1,-1,0,1,7,3,2,4,0,1,-1,-5,0.0395246,-0.0272446,2,2,1
0.5,185,25.9535,2,2,-1,-1,1,-1,1,1,7,2,3,5,0,1,-1,-5.09853,0.0186948,-0.172232,2,1,1
0.5,186,26.3545,18,18,-1,-1,1,-1,1,0,8,5,3,3,0,1,-1,-5,0,0,0,0,1
0.5,187,26.3852,4,4,-1,-1,1,-1,0,1,7,2,3,5,0,1,-1,-4.94791,0.00447892,0,2,3,1
0.5,188,26.4326,15,15,-1,-1,1,-1,0,0,7,2,2,5,0,1,-1,-5,0.0589452,-0.0738904,2,3,1
0.5,189,26.4568,22,22,-1,-1,1,-1,1,0,8,5,2,3,0,1,-1,-5.11618,0.0178597,-0.105455,0,0,1
0.5,190,26.5944,12,12,-1,-1,1,-1,0,1,7,2,3,5,0,1,-1,-4.99919,-0.026864,-0.159548,2,3,1
0.5,191,26.9453,14,14,-1,-1,1,-1,0,1,7,2,4,5,0,1,-1,-5.04304,0.0345929,0.0221749,2,2,1
0.5,192,27.0522,13,13,-1,-1,1,-1,1,1,8,4,2,4,0,1,-1,-5.00443,0.0430322,-0.0609229,1,0,1
0.5,193,27.0935,11,11,-1,-1,1,-1,0,1,7,1,4,6,0,1,-1,-5.16394,-0.0235547,0.00467213,5,2,1
0.5,194,27.1622,0,0,-1,-1,1,-1,1,1,8,4,3,4,0,1,-1,-5.01346,-0.0367344,-0.0302045,1,0,1
0.5,195,27.2174,7,7,-1,-1,1,-1,1,0,8,4,1,4,0,1,-1,-4.98641,-0.0387703,-0.053701,0,0,1
0.5,196,27.2282,1,1,-1,-1,1,-1,1,0,8,4,2,4,0,1,-1,-5.00036,-0.0411995,0,0,0,1
