event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
271,50.4979,6,78,6,-1,1,53,0,0,0,0,35.0976,1,-1,-5,0,0,2,1,20
272,50.5106,6,94,58,24,1,43,0,0,1,1,38.7508,1,-1,-5,0,0,3,1,20
273,50.5307,0,0,-1,-1,1,-1,1,1,5,9,0,1,-1,-5,0,0,3,3,3
274,50.7286,6,28,6,-1,1,37,1,1,3,5,20.407,1,-1,-5,0,0,3,0,20
275,50.7515,1,88,68,16,1,49,1,1,1,2,38.4011,1,-1,-5,0,0,1,4,11
276,50.7542,1,115,55,39,1,15,0,0,0,0,46.7008,1,-1,-5,0,0,1,5,11
277,50.76,6,79,58,24,1,27,0,0,0,1,35.1145,1,-1,-5,0,0,3,1,20
278,50.8176,6,110,92,60,1,52,1,0,0,0,43.492,1,-1,-5,0,0,2,1,21
279,50.9424,1,105,48,11,1,52,0,1,0,0,43.3983,1,-1,-5,0,0,2,5,11
280,50.9808,1,101,68,16,1,91,0,1,0,0,46.4936,1,-1,-5,0,0,2,6,11
281,51.0068,1,55,23,16,1,39,1,0,2,2,31.045,1,-1,-5,0,0,2,5,11
282,51.0695,4,4,-1,-1,1,-1,0,0,4,7,0,1,-1,-5,0,0,4,1,2
283,51.1934,6,58,28,37,1,24,0,1,3,3,29.8786,1,-1,-5,0,0,3,1,21
284,51.4005,0,40,0,-1,1,57,0,1,0,1,42.5265,1,-1,-5,0,0,3,4,3
285,51.4302,2,83,14,16,1,62,1,0,0,0,38.4177,1,-1,-5,0,0,0,0,5
286,51.6804,8,8,-1,-1,1,-1,0,1,1,6,0,1,-1,-5,0,0,1,4,1
287,51.8492,6,19,6,-1,1,16,0,0,3,5,4.62331,1,-1,-5,0,0,3,2,21
288,51.9198,2,14,2,-1,1,16,0,0,1,4,8.22663,1,-1,-5,0,0,1,0,5
289,51.9355,1,48,1,-1,1,11,0,0,1,2,34.8322,1,-1,-5,0,0,3,5,11
290,51.987,6,69,28,37,1,31,0,0,1,2,38.4035,1,-1,-5,0,0,4,2,21
291,52.0307,1,68,23,16,1,16,1,0,2,3,32.1292,1,-1,-5,0,0,3,4,11
292,52.0355,1,23,1,-1,1,16,0,1,2,5,15.7239,1,-1,-5,0,0,3,5,11
293,52.1919,7,67,7,-1,1,38,1,1,1,2,39.8415,1,-1,-5,0,0,1,2,6
294,52.329,1,1,-1,-1,1,-1,0,1,3,8,0,1,-1,-5,0,0,3,6,11
295,52.5997,6,6,-1,-1,1,-1,0,1,5,7,0,1,-1,-5,0,0,4,3,21
296,52.6088,4,51,4,-1,1,43,0,1,1,3,31.2262,1,-1,-5,0,0,4,2,2
297,52.6534,6,92,30,15,1,60,0,0,2,2,38.6517,1,-1,-5,0,0,4,4,21
298,52.6988,6,102,6,-1,1,73,1,0,0,1,42.0479,1,-1,-5,0,0,4,3,21
299,52.7845,6,103,19,16,1,77,1,1,0,0,45.7597,1,-1,-5,0,0,3,3,22
300,52.9743,9,46,9,-1,1,16,1,0,0,0,23.2574,1,-1,-5,0,0,0,0,4
301,53.0388,7,87,54,31,1,93,1,0,1,1,44.9997,1,-1,-5,0,-0.00224007,0,2,7
302,53.1103,6,127,28,37,1,44,0,0,0,0,48.5847,1,-1,-5,0,0,4,3,22
303,53.1398,6,122,94,43,1,27,1,1,0,0,49.4905,1,-1,-5,0,0,4,2,22
304,53.1499,6,136,92,60,1,39,0,0,0,0,48.9111,1,-1,-5,0,0,4,3,22
305,53.2535,9,9,-1,-1,1,-1,1,0,3,5,0,1,-1,-5,0,0,0,0,4
306,53.2661,9,17,9,-1,1,16,1,0,0,6,3.83851,1,-1,-5,0,0,0,0,4
307,53.3321,7,82,20,42,1,34,0,0,0,1,41.9146,1,-1,-5.01476,0,-0.00224007,1,2,7
308,53.3518,7,7,-1,-1,1,-1,0,1,5,6,0,1,-1,-4.97263,0,-0.00224007,1,3,7
309,53.5166,2,2,-1,-1,1,-1,0,1,2,7,0,1,-1,-5,0,0,1,1,5
310,53.5582,6,109,58,24,1,11,1,0,1,1,45.3629,1,-1,-5,0,0,4,2,22
311,53.5592,6,59,6,-1,1,39,0,1,0,0,31.5463,1,-1,-5,0,0,5,2,22
312,53.5889,9,121,9,-1,1,116,0,0,0,0,49.2255,1,-1,-5,0,0,1,0,4
313,53.9913,6,28,6,-1,1,37,1,0,3,5,20.407,1,-1,-5,0,0,4,2,23
314,54.0257,0,32,0,-1,1,52,1,0,0,0,50.5307,1,-1,-5,0,0,2,4,4
315,54.0444,1,105,48,11,1,52,1,1,1,1,43.3983,1,-1,-5,0,0,3,5,11
316,54.0471,1,88,68,16,1,49,1,0,1,2,38.4011,1,-1,-5,0,0,3,4,11
317,54.0595,1,131,88,49,1,24,1,0,0,0,50.2339,1,-1,-5,0,0,3,3,11
318,54.1714,1,101,68,16,1,91,1,1,0,1,46.4936,1,-1,-5,0,0,3,2,11
319,54.1809,0,0,-1,-1,1,-1,1,0,5,9,0,1,-1,-5,0,0,2,3,4
320,54.405,6,30,19,16,1,15,0,1,2,4,16.4717,1,-1,-5,0,0,5,2,23
321,54.4404,6,141,109,11,1,117,0,1,0,0,49.7338,1,-1,-5,0,0,5,3,23
322,54.4579,6,129,69,31,1,70,0,1,0,0,49.519,1,-1,-5,0,0,6,3,23
323,54.5609,6,144,78,53,1,33,1,0,0,0,50.8176,1,-1,-5,0,-0.00224007,5,3,24
324,54.5997,6,6,-1,-1,1,-1,1,1,5,8,0,0,54.5997,-5,0,0,5,3,23
325,54.7975,2,89,2,-1,1,73,0,0,1,2,41.1687,1,-1,-5,0,0,1,2,5
326,54.9169,6,79,58,24,1,27,0,1,0,2,35.1145,1,-1,-5,0,0,5,4,23
327,54.9768,7,54,7,-1,1,31,0,0,1,2,31.0912,1,-1,-5,0,-0.00224007,2,3,7
328,55.0548,6,78,6,-1,1,53,0,1,1,1,35.0976,1,-1,-5,0,0,5,5,23
329,55.0758,6,58,28,37,1,24,1,0,4,4,29.8786,1,-1,-5,0,0,5,4,23
330,55.1045,2,119,89,73,1,16,0,0,0,0,46.9947,1,-1,-5,0,0,2,2,5
331,55.1537,1,95,1,-1,1,15,0,0,0,0,39.4663,1,-1,-5,0,0,3,3,11
332,55.1988,1,23,1,-1,1,16,1,0,2,6,15.7239,1,-1,-5,0,0,2,3,12
333,55.2589,0,40,0,-1,1,57,1,1,0,2,42.5265,1,-1,-5,0,0,1,3,5
334,55.259,1,115,55,39,1,15,0,1,0,1,46.7008,1,-1,-5,0,0,3,3,12
335,55.2913,7,67,7,-1,1,38,1,1,1,2,39.8415,1,-1,-5,0,0,1,3,8
336,55.3485,6,94,58,24,1,43,0,1,2,2,38.7508,1,-1,-5,0,0,6,4,23
337,55.3694,7,138,67,38,1,123,1,1,0,0,52.1919,1,-1,-5,0,0,1,2,8
338,55.4317,8,8,-1,-1,1,-1,1,0,1,7,0,1,-1,-5,0,0,1,3,1
339,55.4759,1,1,-1,-1,1,-1,1,0,3,9,0,1,-1,-5,0,0,3,2,12
340,55.5838,6,110,92,60,1,52,0,1,0,0,43.492,1,-1,-5,0,0,6,5,23
341,55.7065,1,55,23,16,1,39,0,0,2,2,31.045,1,-1,-5,0,0,3,3,12
342,55.9262,2,14,2,-1,1,16,0,0,2,5,8.22663,1,-1,-5,0,0,2,3,5
343,56.0498,6,19,6,-1,1,16,0,1,3,6,4.62331,1,-1,-5,0,0,7,5,23
344,56.0632,4,4,-1,-1,1,-1,0,0,5,8,0,1,-1,-5,0,0,4,3,2
345,56.1277,4,51,4,-1,1,43,1,0,1,4,31.2262,1,-1,-5,0,0,3,3,3
346,56.2055,6,122,94,43,1,27,1,1,0,0,49.4905,1,-1,-5,0,0,7,4,23
347,56.2773,2,83,14,16,1,62,0,0,0,0,38.4177,1,-1,-5,0,0,3,3,5
348,56.3849,6,103,19,16,1,77,1,0,0,0,45.7597,1,-1,-5,0,0,6,4,24
349,56.4063,6,151,58,24,1,123,1,0,0,0,52.7845,1,-1,-5,0,0,6,3,24
350,56.422,7,7,-1,-1,1,-1,1,0,5,7,0,1,-1,-4.97263,0,-0.00224007,1,1,8
351,56.4579,6,129,69,31,1,70,1,1,1,1,49.519,0,56.4579,-5,0,0,6,3,23
352,56.5252,1,68,23,16,1,16,0,0,2,3,32.1292,1,-1,-5,0,0,4,3,12
353,56.7726,6,69,28,37,1,31,0,0,2,3,38.4035,1,-1,-5,0,0,7,3,23
354,56.7991,1,48,1,-1,1,11,0,0,2,3,34.8322,1,-1,-5,0,0,5,3,12
355,57.1929,2,2,-1,-1,1,-1,1,0,2,8,0,1,-1,-5,0,0,2,3,6
356,57.2523,9,46,9,-1,1,16,0,0,0,0,23.2574,1,-1,-5,0,0,2,0,4
357,57.2928,6,59,6,-1,1,39,1,1,1,1,31.5463,1,-1,-5,0,0,6,3,24
358,57.3036,6,92,30,15,1,60,0,1,2,3,38.6517,1,-1,-5,0,0,7,3,24
359,57.3088,1,105,48,11,1,52,1,1,1,1,43.3983,1,-1,-5,0,0,4,3,13
360,57.3553,6,127,28,37,1,44,0,1,1,1,48.5847,1,-1,-5,0,0,7,4,24
361,57.4231,6,136,92,60,1,39,0,0,0,1,48.9111,1,-1,-5,0,0,8,4,24
362,57.4437,7,82,20,42,1,34,0,1,1,2,41.9146,1,-1,-5.01476,0,-0.00224007,1,2,8
363,57.5344,6,102,6,-1,1,73,0,0,0,1,42.0479,1,-1,-5,0,0,8,5,24
364,57.5695,9,17,9,-1,1,16,0,1,0,6,3.83851,1,-1,-5,0,0,3,0,4
365,57.5977,9,9,-1,-1,1,-1,0,1,3,5,0,1,-1,-5,0,0,4,0,4
366,57.6349,6,157,69,31,1,107,1,1,0,0,54.5609,1,-1,-5,0,0,7,5,25
367,57.6456,7,87,54,31,1,93,0,0,1,1,44.9997,1,-1,-5,0,-0.00224007,1,3,8
368,57.677,6,145,94,43,1,135,1,1,0,0,53.9913,1,-1,-5,0,0,6,5,26
369,57.7389,6,30,19,16,1,15,1,1,3,5,16.4717,1,-1,-5,0,0,6,4,26
370,57.8627,1,101,68,16,1,91,1,1,0,1,46.4936,1,-1,-5,0,0,4,2,13
371,57.921,7,142,87,93,1,116,0,1,0,0,53.0388,1,-1,-5,0,0,2,3,8
372,57.9258,6,109,58,24,1,11,0,0,1,1,45.3629,1,-1,-5,0,0,7,4,26
373,58.1059,6,79,58,24,1,27,1,0,0,3,35.1145,1,-1,-5,0,0,7,3,26
374,58.1074,1,88,68,16,1,49,0,0,1,2,38.4011,1,-1,-5,0,0,4,3,13
375,58.1533,6,141,109,11,1,117,1,1,0,1,49.7338,1,-1,-5,0,0,6,3,27
376,58.4586,7,67,7,-1,1,38,1,0,1,2,39.8415,1,-1,-5,0,0,2,2,8
377,58.4694,6,28,6,-1,1,37,0,0,3,5,20.407,1,-1,-5,0,0,7,3,27
378,58.5656,9,121,9,-1,1,116,0,1,1,1,49.2255,1,-1,-5,0,0,5,0,4
379,58.5757,0,130,0,-1,1,98,0,1,0,0,54.0257,1,-1,-5,0,0,2,3,5
380,58.6077,6,78,6,-1,1,53,1,1,1,2,35.0976,1,-1,-5,0,0,6,3,28
381,58.746,0,32,0,-1,1,52,0,0,0,0,50.5307,1,-1,-5,0,0,2,4,5
382,58.76,1,131,88,49,1,24,0,1,0,0,50.2339,1,-1,-5,0,0,4,4,13
383,58.786,0,0,-1,-1,1,-1,0,0,5,9,0,1,-1,-5,0,0,3,4,5
384,58.8079,6,110,92,60,1,52,1,0,0,1,43.492,1,-1,-5,0,0,5,3,29
385,58.9948,0,85,0,-1,1,154,1,0,0,0,55.2589,1,-1,-5,0,0,3,3,5
386,59.0033,2,89,2,-1,1,73,0,0,1,3,41.1687,1,-1,-5,0,0,2,4,6
387,59.1146,0,40,0,-1,1,57,1,1,0,2,42.5265,1,-1,-5,0,0,3,2,5
388,59.1467,6,94,58,24,1,43,1,0,3,3,38.7508,1,-1,-5,0,0,4,3,30
389,59.2055,7,138,67,38,1,123,1,0,0,0,52.1919,1,-1,-5,0,0,2,1,8
390,59.2075,1,115,55,39,1,15,1,1,1,2,46.7008,1,-1,-5,0,0,4,3,13
391,59.3783,1,95,1,-1,1,15,0,0,0,1,39.4663,1,-1,-5,0,0,5,3,13
392,59.4455,7,175,54,31,1,66,0,0,0,0,55.2913,1,-1,-5,0,0.00240011,2,2,8
393,59.4506,6,58,28,37,1,24,0,0,4,4,29.8786,1,-1,-5,0,0,4,4,30
394,59.4518,7,54,7,-1,1,31,0,1,2,3,31.0912,1,-1,-5,0,-0.00224007,2,3,8
395,59.4953,6,144,78,53,1,33,0,0,0,0,50.8176,1,-1,-5,0,-0.00224007,5,4,30
396,59.5753,6,19,6,-1,1,16,1,1,4,7,4.62331,1,-1,-5,0,0,5,3,30
397,59.6506,6,170,30,15,1,93,1,0,0,0,56.3849,1,-1,-5,0,0,4,3,31
398,59.7544,8,8,-1,-1,1,-1,0,1,1,7,0,1,-1,-5,0,0,2,3,1
399,59.8493,6,122,94,43,1,27,1,0,0,0,49.4905,1,-1,-5,0,0,3,3,32
400,59.8536,4,113,4,-1,1,140,1,1,0,0,56.1277,1,-1,-5,0,0,3,2,3
401,59.8663,1,148,105,52,1,38,0,0,0,0,55.1988,1,-1,-5,0,0,6,3,13
402,59.9421,1,23,1,-1,1,16,0,1,2,6,15.7239,1,-1,-5,0,0,7,3,13
403,60.0554,2,119,89,73,1,16,0,0,1,1,46.9947,1,-1,-5,0,0,3,4,6
404,60.3305,4,51,4,-1,1,43,0,1,1,4,31.2262,1,-1,-5,0,0,4,2,3
405,60.4377,1,1,-1,-1,1,-1,0,0,3,9,0,1,-1,-5,0,0,8,3,13
406,60.4383,2,14,2,-1,1,16,0,0,2,6,8.22663,1,-1,-5,0,0,4,4,6
407,60.5188,7,82,20,42,1,34,1,1,1,3,41.9146,1,-1,-5.01476,0,-0.00224007,2,2,8
408,60.6627,4,4,-1,-1,1,-1,0,1,5,9,0,1,-1,-5,0,0,5,2,3
409,60.6731,1,55,23,16,1,39,0,1,2,3,31.045,1,-1,-5,0,0,9,3,13
410,60.6826,6,103,19,16,1,77,0,0,0,0,45.7597,1,-1,-5,0,0,4,3,32
411,60.8012,6,69,28,37,1,31,0,1,3,4,38.4035,1,-1,-5,0,0,5,3,32
412,60.8879,6,92,30,15,1,60,1,1,3,4,38.6517,1,-1,-5,0,0,4,3,33
413,60.9066,2,83,14,16,1,62,0,0,1,1,38.4177,1,-1,-5,0,0,5,4,6
414,60.9191,6,30,19,16,1,15,1,1,3,5,16.4717,1,-1,-5,0,0,3,3,34
415,60.953,1,68,23,16,1,16,0,1,3,4,32.1292,1,-1,-5,0,0,9,4,13
416,60.9815,9,9,-1,-1,1,-1,1,1,4,6,0,1,-1,-5,0,0,4,0,5
417,60.9951,6,59,6,-1,1,39,1,0,1,1,31.5463,1,-1,-5,0,0,3,2,34
418,61.0256,1,105,48,11,1,52,1,0,1,1,43.3983,1,-1,-5,0,0,9,3,13
419,61.0291,6,127,28,37,1,44,1,1,1,2,48.5847,1,-1,-5,0,0,2,2,35
420,61.1745,6,157,69,31,1,107,1,1,0,0,54.5609,1,-1,-5,0,0,2,1,35
421,61.2074,1,101,68,16,1,91,1,1,0,1,46.4936,1,-1,-5,0,0,9,2,13
422,61.2448,6,151,58,24,1,123,0,0,0,0,52.7845,1,-1,-5,0,0,2,2,35
423,61.2573,9,17,9,-1,1,16,1,1,1,7,3.83851,1,-1,-5,0,0,3,0,6
424,61.297,7,7,-1,-1,1,-1,0,0,5,7,0,1,-1,-4.97263,0,-0.00224007,2,3,8
425,61.3213,7,142,87,93,1,116,1,0,1,1,53.0388,1,-1,-5,0,0,1,3,9
426,61.3694,6,145,94,43,1,135,1,1,0,0,53.9913,1,-1,-5,0,0,1,2,36
427,61.422,6,188,69,31,1,37,0,1,0,0,57.2928,1,-1,-5,0,0,2,2,36
428,61.5103,2,2,-1,-1,1,-1,0,0,2,8,0,1,-1,-5,0,0,6,4,6
429,61.5851,1,48,1,-1,1,11,0,0,3,4,34.8322,1,-1,-5,0,0,10,2,13
430,61.6162,6,136,92,60,1,39,0,1,1,2,48.9111,1,-1,-5,0,0,3,2,36
431,61.7106,6,102,6,-1,1,73,0,0,0,2,42.0479,1,-1,-5,0,0,3,3,36
432,61.7124,2,177,119,16,1,86,0,1,0,0,57.1929,1,-1,-5,0,0,7,4,6
433,61.7618,9,46,9,-1,1,16,0,0,1,1,23.2574,1,-1,-5,0,0,3,1,6
434,61.7832,6,78,6,-1,1,53,1,0,1,2,35.0976,1,-1,-5,0,0,3,2,36
435,61.9742,6,168,59,39,1,107,0,0,0,0,57.6349,1,-1,-5,0,0,4,2,36
436,62.0245,6,202,28,37,1,66,1,0,0,0,58.6077,1,-1,-5,0,0,3,2,37
437,62.0378,0,130,0,-1,1,98,1,1,1,1,54.0257,1,-1,-5,0,0,2,2,6
438,62.0791,6,141,109,11,1,117,1,0,0,1,49.7338,1,-1,-5,0,0,3,1,37
439,62.1047,1,189,48,11,1,116,0,1,0,0,57.3088,1,-1,-5,0,0,10,3,13
440,62.1735,6,79,58,24,1,27,0,1,0,3,35.1145,1,-1,-5,0,0,3,2,37
441,62.206,7,87,54,31,1,93,0,0,1,2,44.9997,1,-1,-5,0,-0.00224007,2,3,9
442,62.242,1,115,55,39,1,15,1,1,1,2,46.7008,1,-1,-5,0,0,9,3,14
443,62.2525,6,193,136,39,1,153,0,0,0,0,58.1533,1,-1,-5,0,0.0111003,3,3,37
444,62.4754,6,109,58,24,1,11,0,1,2,2,45.3629,1,-1,-5,0,0,3,4,37
445,62.4882,9,121,9,-1,1,116,1,1,2,2,49.2255,1,-1,-5,0,0,2,1,7
446,62.5672,1,88,68,16,1,49,0,1,1,3,38.4011,1,-1,-5,0,0,10,3,14
447,62.6219,1,131,88,49,1,24,1,0,0,1,50.2339,1,-1,-5,0,0,10,2,14
448,62.6365,0,40,0,-1,1,57,1,1,0,2,42.5265,1,-1,-5,0,0,2,1,6
449,62.6742,6,163,127,44,1,111,0,1,0,0,57.677,1,-1,-5,0,0,3,5,37
450,62.7969,6,133,19,16,1,73,1,1,0,0,58.8079,1,-1,-5,0,0,2,5,38
451,62.8697,4,113,4,-1,1,140,1,1,0,0,56.1277,1,-1,-5,0,0,5,1,3
452,62.9886,1,23,1,-1,1,16,1,1,3,7,15.7239,1,-1,-5,0,0,10,1,14
453,63.1213,6,28,6,-1,1,37,0,0,4,6,20.407,1,-1,-5,0,0,2,6,38
454,63.2978,2,89,2,-1,1,73,0,1,1,4,41.1687,1,-1,-5,0,0,7,5,6
455,63.3011,6,19,6,-1,1,16,1,0,4,7,4.62331,1,-1,-5,0,0,1,6,39
456,63.3601,7,67,7,-1,1,38,0,1,1,2,39.8415,1,-1,-5,0,0,2,4,9
457,63.3837,6,213,144,33,1,52,1,1,0,0,59.8493,1,-1,-5,0,-0.00224007,1,5,39
458,63.4402,7,54,7,-1,1,31,1,1,2,4,31.0912,1,-1,-5,0,-0.00224007,2,3,9
459,63.4433,0,0,-1,-1,1,-1,0,1,6,10,0,1,-1,-5,0,0,2,2,6
460,63.5474,6,110,92,60,1,52,0,0,0,1,43.492,1,-1,-5,0,0,1,6,39
461,63.6068,8,8,-1,-1,1,-1,1,0,2,8,0,1,-1,-5,0,0,2,2,1
462,63.6107,6,94,58,24,1,43,0,0,3,3,38.7508,1,-1,-5,0,0,1,7,39
463,63.6639,6,180,94,43,1,116,0,0,0,0,59.1467,1,-1,-5,0,0,1,8,39
464,63.6858,0,32,0,-1,1,52,0,1,0,1,50.5307,1,-1,-5,0,0,3,2,6
465,63.7106,6,102,6,-1,1,73,0,0,0,3,42.0479,0,63.7106,-5,0,0,1,8,38
466,63.741,1,95,1,-1,1,15,0,1,1,2,39.4663,1,-1,-5,0,0,11,1,14
467,63.7648,1,55,23,16,1,39,1,1,3,4,31.045,1,-1,-5,0,0,10,1,15
468,63.8488,6,170,30,15,1,93,0,0,0,0,56.3849,1,-1,-5,0,0,1,9,38
469,63.871,6,144,78,53,1,33,0,0,1,1,50.8176,1,-1,-5,0,-0.00224007,1,10,38
470,63.8873,0,85,0,-1,1,154,0,1,0,0,55.2589,1,-1,-5,0,0,3,3,6
471,63.8891,6,69,28,37,1,31,1,0,4,5,38.4035,1,-1,-5,0,0,0,10,39
472,63.9273,6,223,103,77,1,123,1,0,0,0,60.8879,1,-1,-5,0,0,0,9,39
473,64.069,6,172,129,70,1,76,0,1,0,0,59.6506,1,-1,-5,0,0,0,10,39
474,64.073,6,92,30,15,1,60,1,1,3,4,38.6517,1,-1,-5,0,0,0,9,39
475,64.0826,7,175,54,31,1,66,0,0,0,1,55.2913,1,-1,-5,0,0.00240011,2,4,9
476,64.1025,6,30,19,16,1,15,1,1,3,5,16.4717,1,-1,-5,0,0,0,8,39
477,64.1141,7,82,20,42,1,34,1,0,1,3,41.9146,1,-1,-5.01476,0,-0.00224007,2,3,9
478,64.1869,7,138,67,38,1,123,0,1,0,0,52.1919,1,-1,-5,0,0,3,3,9
479,64.2282,6,58,28,37,1,24,0,0,4,5,29.8786,1,-1,-5,0,0,0,9,39
480,64.2407,4,4,-1,-1,1,-1,1,0,6,10,0,1,-1,-5,0,0,5,0,3
481,64.2503,1,148,105,52,1,38,0,1,1,1,55.1988,1,-1,-5,0,0,10,2,15
482,64.2729,4,51,4,-1,1,43,1,1,2,5,31.2262,1,-1,-5,0,0,4,0,4
483,64.3794,1,101,68,16,1,91,1,0,0,1,46.4936,1,-1,-5,0,0,9,2,16
484,64.4644,6,122,94,43,1,27,0,0,0,0,49.4905,1,-1,-5,0,0,0,10,39
485,64.515,9,9,-1,-1,1,-1,1,1,4,6,0,1,-1,-5,0,0,2,0,7
486,64.5902,1,1,-1,-1,1,-1,0,1,4,10,0,1,-1,-5,0,0,10,2,16
487,64.6867,6,188,69,31,1,37,1,0,1,1,57.2928,1,-1,-5,0,0,0,9,39
488,64.7086,6,145,94,43,1,135,1,0,0,0,53.9913,1,-1,-5,0,0,0,8,39
489,64.7739,9,17,9,-1,1,16,1,1,1,7,3.83851,1,-1,-5,0,0,1,0,8
490,64.786,6,127,28,37,1,44,1,1,1,2,48.5847,1,-1,-5,0,0,0,7,39
491,64.7993,2,177,119,16,1,86,1,0,1,1,57.1929,1,-1,-5,0,0,7,4,6
492,64.8906,1,68,23,16,1,16,1,0,3,5,32.1292,1,-1,-5,0,0,9,2,17
493,64.9661,2,119,89,73,1,16,0,0,2,2,46.9947,1,-1,-5,0,0,8,4,6
494,65.0895,9,190,46,16,1,159,0,0,0,0,60.9815,1,-1,-5,0,0,1,1,8
495,65.0975,6,157,69,31,1,107,1,0,0,0,54.5609,1,-1,-5,0,0,0,6,39
496,65.1841,2,14,2,-1,1,16,0,1,3,7,8.22663,1,-1,-5,0,0,9,4,6
497,65.1999,6,103,19,16,1,77,0,1,1,1,45.7597,1,-1,-5,0,0,0,7,39
498,65.2203,9,203,121,116,1,181,1,1,0,0,61.2573,1,-1,-5,0,0,1,0,8
499,65.3562,7,165,82,34,1,132,0,0,0,0,61.3213,1,-1,-4.97263,0,-0.00224007,3,4,9
500,65.3837,6,213,144,33,1,52,1,1,0,0,59.8493,0,65.3837,-5,0,-0.00224007,0,7,38
501,65.4633,6,59,6,-1,1,39,0,1,1,1,31.5463,1,-1,-5,0,0,0,8,38
502,65.5062,1,189,48,11,1,116,1,1,0,1,57.3088,1,-1,-5,0,0,8,2,18
503,65.5353,6,136,92,60,1,39,1,0,2,3,48.9111,1,-1,-5,0,0,0,7,38
504,65.566,1,105,48,11,1,52,0,1,1,1,43.3983,1,-1,-5,0,0,8,3,18
505,65.6457,1,48,1,-1,1,11,0,1,4,5,34.8322,1,-1,-5,0,0,8,4,18
506,65.7111,0,40,0,-1,1,57,1,1,0,2,42.5265,1,-1,-5,0,0,2,3,7
507,65.7287,7,7,-1,-1,1,-1,0,0,5,8,0,1,-1,-4.97263,0,-0.00224007,3,5,9
508,65.7412,6,224,69,31,1,182,0,1,0,0,60.9191,1,-1,-5,0,0,0,8,38
509,65.7836,2,83,14,16,1,62,0,0,2,2,38.4177,1,-1,-5,0,0,10,4,6
510,65.7853,6,191,92,60,1,37,0,1,0,0,61.0291,1,-1,-5,0,0,0,9,38
511,65.7967,0,130,0,-1,1,98,1,1,1,1,54.0257,1,-1,-5,0,0,2,2,7
512,65.8067,1,88,68,16,1,49,1,0,2,4,38.4011,1,-1,-5,0,0,7,4,19
513,65.8767,2,2,-1,-1,1,-1,0,1,3,9,0,1,-1,-5,0,0,10,5,6
514,65.895,6,78,6,-1,1,53,0,0,1,2,35.0976,1,-1,-5,0,0,1,9,38
515,65.8974,9,121,9,-1,1,116,1,0,2,2,49.2255,1,-1,-5,0,0,0,0,9
516,66.0167,7,142,87,93,1,116,0,1,1,1,53.0388,1,-1,-5,0,0,4,5,9
517,66.0666,6,79,58,24,1,27,1,0,0,4,35.1145,1,-1,-5,0,0,1,8,38
518,66.0874,1,216,23,16,1,91,1,0,0,0,62.242,1,-1,-5,0,0,7,3,19
519,66.0968,6,202,28,37,1,66,0,0,0,0,58.6077,1,-1,-5,0,0,2,8,38
520,66.1075,1,115,55,39,1,15,1,0,1,2,46.7008,1,-1,-5,0,0,6,3,20
521,66.1209,6,184,19,16,1,53,0,1,0,0,61.3694,1,-1,-5,0,0,3,8,38
522,66.125,6,236,168,107,1,66,0,1,0,0,62.0245,1,-1,-5,0,0,3,9,38
523,66.125,6,109,58,24,1,11,1,1,2,3,45.3629,1,-1,-5,0,0,3,8,38
524,66.1537,6,141,109,11,1,117,0,1,0,1,49.7338,1,-1,-5,0,0,4,8,38
525,66.1729,0,207,0,-1,1,49,0,1,0,0,62.0378,1,-1,-5,0,0,3,2,7
526,66.218,6,151,58,24,1,123,0,1,0,1,52.7845,1,-1,-5,0,0,4,9,38
527,66.2674,6,133,19,16,1,73,1,0,0,0,58.8079,1,-1,-5,0,0,4,8,38
528,66.4402,6,163,127,44,1,111,1,1,0,1,57.677,1,-1,-5,0,0,4,7,38
529,66.5026,9,46,9,-1,1,16,0,0,1,2,23.2574,1,-1,-5,0,0,1,0,9
530,66.563,4,113,4,-1,1,140,1,0,0,0,56.1277,1,-1,-5,0,0,3,0,5
531,66.6243,1,131,88,49,1,24,0,1,0,1,50.2339,1,-1,-5,0,0,7,3,20
532,66.6573,1,23,1,-1,1,16,1,0,3,7,15.7239,1,-1,-5,0,0,6,3,21
533,66.7229,9,196,17,16,1,153,0,1,0,0,62.4882,1,-1,-5,0,0,1,1,9
534,66.7972,0,0,-1,-1,1,-1,1,1,6,11,0,1,-1,-5,0,0,2,2,8
535,66.8242,6,168,59,39,1,107,0,0,1,1,57.6349,1,-1,-5,0,0,5,7,38
536,66.9496,7,67,7,-1,1,38,1,0,1,3,39.8415,1,-1,-5,0,0,3,5,10
537,66.9565,2,89,2,-1,1,73,1,0,1,5,41.1687,1,-1,-5,0,0,9,5,7
538,67.0588,6,193,136,39,1,153,0,0,0,1,58.1533,1,-1,-5,0,0.0111003,5,8,38
539,67.0895,9,190,46,16,1,159,0,0,0,1,60.9815,0,67.0895,-5,0,0,1,1,8
540,67.093,1,156,48,11,1,116,1,1,0,0,63.7648,1,-1,-5,0,0,5,3,22
541,67.1896,7,87,54,31,1,93,0,0,2,3,44.9997,1,-1,-5,0,-0.00224007,3,6,10
542,67.2042,1,55,23,16,1,39,1,1,3,4,31.045,1,-1,-5,0,0,5,2,22
543,67.2786,1,148,105,52,1,38,1,0,1,2,55.1988,1,-1,-5,0,0,4,2,23
