dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,knot1,knot2,knot3,knot4,knot5
0.5,0.5,611,123.878,8,8,-1,-1,1,-1,0,0,34,13,8,21,0,1,-1,-5.0692,5,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,612,124.049,24,24,-1,-1,1,-1,1,0,37,23,10,14,0,1,-1,-5,0,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,613,124.1,3,3,-1,-1,1,-1,1,1,36,19,9,17,0,1,-1,-5.12618,7,4,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,614,125.461,16,16,-1,-1,1,-1,0,0,37,23,7,14,0,1,-1,-5.13687,2,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,615,125.538,2,2,-1,-1,1,-1,1,1,36,18,11,18,0,1,-1,-5.05563,7,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,616,125.558,23,23,-1,-1,1,-1,1,1,37,22,8,15,0,1,-1,-5,0,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,617,125.792,5,5,-1,-1,1,-1,1,1,38,26,6,12,0,1,-1,-4.88733,3,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,618,126.038,14,14,-1,-1,1,-1,1,0,36,17,10,19,0,1,-1,-5.0739,3,1,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,619,126.109,22,22,-1,-1,1,-1,1,0,37,21,7,16,0,1,-1,-5.06908,2,2,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,620,126.275,13,13,-1,-1,1,-1,0,1,37,22,7,15,0,1,-1,-4.8505,3,4,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,621,126.444,11,11,-1,-1,1,-1,0,0,36,18,3,18,0,1,-1,-5.06928,4,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,622,127.1,3,3,-1,-1,1,-1,1,0,37,20,9,17,0,1,-1,-5.12618,7,4,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,623,127.878,8,8,-1,-1,1,-1,0,0,35,13,9,22,0,1,-1,-5.0692,6,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,624,128.049,24,24,-1,-1,1,-1,0,1,38,24,10,14,0,1,-1,-5,1,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,625,128.538,2,2,-1,-1,1,-1,1,1,37,19,11,18,0,1,-1,-5.05563,7,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,626,128.558,23,23,-1,-1,1,-1,1,1,38,23,8,15,0,1,-1,-5,0,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,627,128.715,15,15,-1,-1,1,-1,1,1,35,20,3,15,0,0,128.715,-4.98343,3,8,0,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,628,128.792,5,5,-1,-1,1,-1,1,1,39,27,6,12,0,1,-1,-4.88733,2,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,629,129.275,13,13,-1,-1,1,-1,1,1,38,22,7,16,0,1,-1,-4.8505,2,2,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,630,129.461,16,16,-1,-1,1,-1,0,1,38,23,8,15,0,1,-1,-5.13687,2,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,631,130.038,14,14,-1,-1,1,-1,0,1,37,18,10,19,0,1,-1,-5.0739,3,2,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,632,130.109,22,22,-1,-1,1,-1,0,1,38,22,7,16,0,1,-1,-5.06908,3,2,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,633,130.444,11,11,-1,-1,1,-1,0,0,37,18,4,19,0,1,-1,-5.06928,5,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,634,131.049,24,24,-1,-1,1,-1,1,0,39,24,11,15,0,1,-1,-5,1,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,635,131.1,3,3,-1,-1,1,-1,0,0,38,21,9,17,0,1,-1,-5.12618,7,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,636,131.538,2,2,-1,-1,1,-1,1,0,38,20,11,18,0,1,-1,-5.05563,7,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,637,131.558,23,23,-1,-1,1,-1,1,0,39,24,8,15,0,1,-1,-5,0,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,638,131.792,5,5,-1,-1,1,-1,1,1,40,28,6,12,0,1,-1,-4.88733,2,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,639,131.878,8,8,-1,-1,1,-1,0,1,36,13,10,23,0,1,-1,-5.0692,7,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,640,132.275,13,13,-1,-1,1,-1,1,1,39,23,7,16,0,1,-1,-4.8505,2,2,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,641,132.461,16,16,-1,-1,1,-1,1,1,39,23,8,16,0,1,-1,-5.13687,1,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,642,133.038,14,14,-1,-1,1,-1,1,0,38,18,10,20,0,1,-1,-5.0739,3,2,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,643,133.109,22,22,-1,-1,1,-1,1,1,39,22,8,17,0,1,-1,-5.06908,2,2,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,644,134.444,11,11,-1,-1,1,-1,0,1,38,18,5,20,0,1,-1,-5.06928,6,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,645,134.792,5,5,-1,-1,1,-1,1,1,41,29,6,12,0,1,-1,-4.88733,2,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,646,134.878,8,8,-1,-1,1,-1,1,0,37,13,11,24,0,1,-1,-5.0692,7,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,647,135.049,24,24,-1,-1,1,-1,0,1,40,25,11,15,0,1,-1,-5,2,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,648,135.1,3,3,-1,-1,1,-1,0,1,39,21,9,18,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,649,135.461,16,16,-1,-1,1,-1,1,0,40,24,8,16,0,1,-1,-5.13687,1,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,650,135.538,2,2,-1,-1,1,-1,0,0,39,21,11,18,0,1,-1,-5.05563,7,3,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,651,135.558,23,23,-1,-1,1,-1,0,1,40,25,8,15,0,1,-1,-5,0,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,652,136.109,22,22,-1,-1,1,-1,1,0,40,23,8,17,0,1,-1,-5.06908,2,1,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,653,137.038,14,14,-1,-1,1,-1,0,1,39,19,10,20,0,1,-1,-5.0739,3,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,654,137.444,11,11,-1,-1,1,-1,1,0,39,18,6,21,0,1,-1,-5.06928,5,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,655,137.792,5,5,-1,-1,1,-1,1,1,42,30,6,12,0,1,-1,-4.88733,1,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,656,138.049,24,24,-1,-1,1,-1,1,0,41,25,12,16,0,1,-1,-5,1,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,657,138.1,3,3,-1,-1,1,-1,1,1,40,21,10,19,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,658,138.558,23,23,-1,-1,1,-1,1,1,41,25,8,16,0,1,-1,-5,0,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,659,138.878,8,8,-1,-1,1,-1,0,1,38,14,11,24,0,1,-1,-5.0692,8,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,660,139.461,16,16,-1,-1,1,-1,0,1,41,25,8,16,0,1,-1,-5.13687,1,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,661,139.538,2,2,-1,-1,1,-1,0,1,40,21,11,19,0,1,-1,-5.05563,8,3,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,662,140.038,14,14,-1,-1,1,-1,1,0,40,19,10,21,0,1,-1,-5.0739,3,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,663,140.109,22,22,-1,-1,1,-1,0,0,41,24,8,17,0,1,-1,-5.06908,3,1,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,664,140.792,5,5,-1,-1,1,-1,1,0,43,31,6,12,0,1,-1,-4.88733,0,0,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,665,141.1,3,3,-1,-1,1,-1,1,1,41,22,10,19,0,1,-1,-5.12618,7,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,666,141.444,11,11,-1,-1,1,-1,0,0,40,19,6,21,0,1,-1,-5.06928,5,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,667,141.558,23,23,-1,-1,1,-1,1,0,42,26,8,16,0,1,-1,-5,0,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,668,141.878,8,8,-1,-1,1,-1,1,1,39,14,12,25,0,1,-1,-5.0692,8,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,669,142.049,24,24,-1,-1,1,-1,0,1,42,26,12,16,0,1,-1,-5,1,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,670,142.461,16,16,-1,-1,1,-1,1,0,42,25,8,17,0,1,-1,-5.13687,1,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,671,142.538,2,2,-1,-1,1,-1,1,0,41,21,12,20,0,1,-1,-5.05563,8,3,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,672,144.038,14,14,-1,-1,1,-1,0,1,41,20,10,21,0,1,-1,-5.0739,4,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,673,144.1,3,3,-1,-1,1,-1,1,0,42,23,10,19,0,1,-1,-5.12618,7,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,674,144.109,22,22,-1,-1,1,-1,0,0,42,24,9,18,0,1,-1,-5.06908,3,2,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,675,144.275,13,13,-1,-1,1,-1,1,1,40,24,7,16,0,0,144.275,-4.8505,2,2,0,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,676,144.792,5,5,-1,-1,1,-1,0,0,44,32,6,12,0,1,-1,-4.88733,1,0,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,677,144.878,8,8,-1,-1,1,-1,1,0,40,15,12,25,0,1,-1,-5.0692,7,3,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,678,145.049,24,24,-1,-1,1,-1,1,1,43,26,12,17,0,1,-1,-5,1,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,679,145.444,11,11,-1,-1,1,-1,0,1,41,19,6,22,0,1,-1,-5.06928,6,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,680,145.558,23,23,-1,-1,1,-1,0,0,43,27,8,16,0,1,-1,-5,0,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,681,146.461,16,16,-1,-1,1,-1,0,0,43,26,8,17,0,1,-1,-5.13687,2,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,682,146.538,2,2,-1,-1,1,-1,0,0,42,22,12,20,0,1,-1,-5.05563,9,3,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,683,147.038,14,14,-1,-1,1,-1,1,0,42,20,11,22,0,1,-1,-5.0739,4,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,684,148.049,24,24,-1,-1,1,-1,1,0,44,27,12,17,0,1,-1,-5,1,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,685,148.1,3,3,-1,-1,1,-1,0,0,43,24,10,19,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,686,148.109,22,22,-1,-1,1,-1,0,1,43,24,9,19,0,1,-1,-5.06908,3,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,687,148.444,11,11,-1,-1,1,-1,1,1,42,19,7,23,0,1,-1,-5.06928,6,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,688,148.792,5,5,-1,-1,1,-1,0,0,45,32,7,13,0,1,-1,-4.88733,1,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,689,148.878,8,8,-1,-1,1,-1,0,0,41,16,12,25,0,1,-1,-5.0692,8,3,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,690,149.558,23,23,-1,-1,1,-1,0,0,44,27,8,17,0,1,-1,-5,1,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,691,150.461,16,16,-1,-1,1,-1,0,0,44,26,9,18,0,1,-1,-5.13687,2,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,692,150.538,2,2,-1,-1,1,-1,0,0,43,22,13,21,0,1,-1,-5.05563,9,4,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,693,151.038,14,14,-1,-1,1,-1,0,0,43,21,11,22,0,1,-1,-5.0739,5,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,694,151.109,22,22,-1,-1,1,-1,1,1,44,24,9,20,0,1,-1,-5.06908,3,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,695,151.444,11,11,-1,-1,1,-1,1,0,43,20,7,23,0,1,-1,-5.06928,6,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,696,152.049,24,24,-1,-1,1,-1,0,0,45,28,12,17,0,1,-1,-5,2,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,697,152.1,3,3,-1,-1,1,-1,0,1,44,24,11,20,0,1,-1,-5.12618,9,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,698,152.792,5,5,-1,-1,1,-1,0,0,46,32,7,14,0,1,-1,-4.88733,2,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,699,152.878,8,8,-1,-1,1,-1,0,1,42,16,13,26,0,1,-1,-5.0692,8,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,700,153.558,23,23,-1,-1,1,-1,0,0,45,27,9,18,0,1,-1,-5,2,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,701,154.109,22,22,-1,-1,1,-1,1,0,45,25,9,20,0,1,-1,-5.06908,2,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,702,154.461,16,16,-1,-1,1,-1,0,1,45,26,9,19,0,1,-1,-5.13687,2,4,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,703,154.538,2,2,-1,-1,1,-1,0,1,44,22,13,22,0,1,-1,-5.05563,9,5,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,704,155.038,14,14,-1,-1,1,-1,0,1,44,21,12,23,0,1,-1,-5.0739,5,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,705,155.1,3,3,-1,-1,1,-1,1,1,45,24,12,21,0,1,-1,-5.12618,9,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,706,155.444,11,11,-1,-1,1,-1,0,0,44,21,7,23,0,1,-1,-5.06928,6,7,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,707,155.878,8,8,-1,-1,1,-1,1,1,43,16,13,27,0,1,-1,-5.0692,8,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,708,156.049,24,24,-1,-1,1,-1,0,1,46,28,13,18,0,1,-1,-5,3,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,709,156.792,5,5,-1,-1,1,-1,0,1,47,32,8,15,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,710,157.461,16,16,-1,-1,1,-1,1,1,46,26,9,20,0,1,-1,-5.13687,2,4,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,711,157.538,2,2,-1,-1,1,-1,1,1,45,22,13,23,0,1,-1,-5.05563,9,4,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,712,157.558,23,23,-1,-1,1,-1,0,1,46,27,10,19,0,1,-1,-5,3,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,713,158.038,14,14,-1,-1,1,-1,1,1,45,21,12,24,0,1,-1,-5.0739,5,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,714,158.1,3,3,-1,-1,1,-1,1,1,46,25,12,21,0,1,-1,-5.12618,9,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,715,158.109,22,22,-1,-1,1,-1,0,1,46,26,9,20,0,1,-1,-5.06908,3,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,716,158.878,8,8,-1,-1,1,-1,1,1,44,17,13,27,0,1,-1,-5.0692,7,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,717,159.049,24,24,-1,-1,1,-1,1,1,47,28,14,19,0,1,-1,-5,3,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,718,159.444,11,11,-1,-1,1,-1,0,0,45,21,7,24,0,1,-1,-5.06928,6,8,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,719,159.792,5,5,-1,-1,1,-1,1,1,48,32,9,16,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,720,160.461,16,16,-1,-1,1,-1,1,1,47,27,9,20,0,1,-1,-5.13687,2,4,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,721,160.538,2,2,-1,-1,1,-1,1,1,46,23,13,23,0,1,-1,-5.05563,9,4,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,722,160.558,23,23,-1,-1,1,-1,1,1,47,27,11,20,0,1,-1,-5,3,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,723,161.038,14,14,-1,-1,1,-1,1,0,46,22,12,24,0,1,-1,-5.0739,5,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,724,161.1,3,3,-1,-1,1,-1,1,1,47,26,12,21,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,725,161.109,22,22,-1,-1,1,-1,1,1,47,26,10,21,0,1,-1,-5.06908,3,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,726,161.878,8,8,-1,-1,1,-1,1,1,45,18,13,27,0,1,-1,-5.0692,7,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,727,162.049,24,24,-1,-1,1,-1,1,0,48,29,14,19,0,1,-1,-5,3,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,728,162.792,5,5,-1,-1,1,-1,1,1,49,33,9,16,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,729,163.444,11,11,-1,-1,1,-1,0,1,46,21,7,25,0,1,-1,-5.06928,6,9,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,730,163.461,16,16,-1,-1,1,-1,1,1,48,28,9,20,0,1,-1,-5.13687,2,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,731,163.538,2,2,-1,-1,1,-1,1,0,47,24,13,23,0,1,-1,-5.05563,9,4,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,732,163.558,23,23,-1,-1,1,-1,1,1,48,28,11,20,0,1,-1,-5,3,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,733,164.1,3,3,-1,-1,1,-1,1,1,48,27,12,21,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,734,164.109,22,22,-1,-1,1,-1,1,1,48,27,10,21,0,1,-1,-5.06908,3,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,735,164.878,8,8,-1,-1,1,-1,1,1,46,19,13,27,0,1,-1,-5.0692,6,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,736,165.038,14,14,-1,-1,1,-1,0,1,47,23,12,24,0,1,-1,-5.0739,5,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,737,165.792,5,5,-1,-1,1,-1,1,1,50,34,9,16,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,738,166.049,24,24,-1,-1,1,-1,0,1,49,30,14,19,0,1,-1,-5,4,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,739,166.444,11,11,-1,-1,1,-1,1,1,47,21,7,26,0,1,-1,-5.06928,6,9,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,740,166.461,16,16,-1,-1,1,-1,1,1,49,29,9,20,0,1,-1,-5.13687,2,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,741,166.558,23,23,-1,-1,1,-1,1,0,49,29,11,20,0,1,-1,-5,2,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,742,167.1,3,3,-1,-1,1,-1,1,1,49,28,12,21,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,743,167.538,2,2,-1,-1,1,-1,0,0,48,25,13,23,0,1,-1,-5.05563,10,4,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,744,167.878,8,8,-1,-1,1,-1,1,0,47,20,13,27,0,1,-1,-5.0692,4,2,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,745,168.038,14,14,-1,-1,1,-1,1,1,48,23,12,25,0,1,-1,-5.0739,4,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,746,168.792,5,5,-1,-1,1,-1,1,1,51,35,9,16,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,747,169.049,24,24,-1,-1,1,-1,1,0,50,30,15,20,0,1,-1,-5,4,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,748,169.444,11,11,-1,-1,1,-1,1,1,48,22,7,26,0,1,-1,-5.06928,6,9,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,749,169.461,16,16,-1,-1,1,-1,1,1,50,30,9,20,0,1,-1,-5.13687,2,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,750,170.1,3,3,-1,-1,1,-1,1,1,50,29,12,21,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,751,170.558,23,23,-1,-1,1,-1,0,1,50,30,11,20,0,1,-1,-5,2,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,752,171.538,2,2,-1,-1,1,-1,0,1,49,25,14,24,0,1,-1,-5.05563,10,5,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,753,171.792,5,5,-1,-1,1,-1,1,1,52,36,9,16,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,754,171.878,8,8,-1,-1,1,-1,0,0,48,21,13,27,0,1,-1,-5.0692,4,3,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,755,172.444,11,11,-1,-1,1,-1,1,1,49,23,7,26,0,1,-1,-5.06928,6,7,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,756,172.461,16,16,-1,-1,1,-1,1,0,51,31,9,20,0,1,-1,-5.13687,1,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,757,173.049,24,24,-1,-1,1,-1,0,1,51,31,15,20,0,1,-1,-5,4,3,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,758,173.1,3,3,-1,-1,1,-1,1,1,51,30,12,21,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,759,173.558,23,23,-1,-1,1,-1,1,0,51,30,11,21,0,1,-1,-5,1,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,760,174.538,2,2,-1,-1,1,-1,1,1,50,25,14,25,0,1,-1,-5.05563,9,5,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,761,174.792,5,5,-1,-1,1,-1,1,0,53,37,9,16,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,762,175.444,11,11,-1,-1,1,-1,1,1,50,24,7,26,0,1,-1,-5.06928,5,7,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,763,175.878,8,8,-1,-1,1,-1,0,1,49,21,13,28,0,1,-1,-5.0692,4,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,764,176.049,24,24,-1,-1,1,-1,1,1,52,31,15,21,0,1,-1,-5,3,2,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,765,176.1,3,3,-1,-1,1,-1,1,1,52,31,12,21,0,1,-1,-5.12618,8,5,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,766,176.109,22,22,-1,-1,1,-1,1,1,49,28,10,21,0,0,176.109,-5.06908,3,3,0,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,767,176.461,16,16,-1,-1,1,-1,0,0,52,32,9,20,0,1,-1,-5.13687,2,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,768,177.538,2,2,-1,-1,1,-1,1,1,51,26,14,25,0,1,-1,-5.05563,9,5,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
