dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta1,beta2,beta3,beta4,beta5
0.5,0.5,1372,555.162,20,20,-1,-1,1,-1,0,0,166,109,27,57,0,1,-1,-5,2,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1373,559.162,20,20,-1,-1,1,-1,0,1,167,109,27,58,0,1,-1,-5,3,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1374,562.162,20,20,-1,-1,1,-1,1,1,168,109,28,59,0,1,-1,-5,3,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1375,565.162,20,20,-1,-1,1,-1,1,1,169,110,28,59,0,1,-1,-5,3,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1376,568.162,20,20,-1,-1,1,-1,1,0,170,111,28,59,0,1,-1,-5,3,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1377,572.162,20,20,-1,-1,1,-1,0,0,171,112,28,59,0,1,-1,-5,3,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1378,576.162,20,20,-1,-1,1,-1,0,1,172,112,28,60,0,1,-1,-5,4,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1379,579.162,20,20,-1,-1,1,-1,1,0,173,112,29,61,0,1,-1,-5,4,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1380,583.162,20,20,-1,-1,1,-1,0,1,174,113,29,61,0,1,-1,-5,4,7,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1381,586.162,20,20,-1,-1,1,-1,1,1,175,113,29,62,0,1,-1,-5,4,7,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1382,589.162,20,20,-1,-1,1,-1,1,1,176,114,29,62,0,1,-1,-5,4,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1383,592.162,20,20,-1,-1,1,-1,1,1,177,115,29,62,0,1,-1,-5,4,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1384,595.162,20,20,-1,-1,1,-1,1,1,178,116,29,62,0,1,-1,-5,3,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1385,598.162,20,20,-1,-1,1,-1,1,1,179,117,29,62,0,1,-1,-5,3,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1386,601.162,20,20,-1,-1,1,-1,1,1,180,118,29,62,0,1,-1,-5,3,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1387,604.162,20,20,-1,-1,1,-1,1,0,181,119,29,62,0,1,-1,-5,3,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1388,608.162,20,20,-1,-1,1,-1,0,1,182,120,29,62,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1389,611.162,20,20,-1,-1,1,-1,1,1,183,120,30,63,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1390,614.162,20,20,-1,-1,1,-1,1,1,184,121,30,63,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1391,617.162,20,20,-1,-1,1,-1,1,0,185,122,30,63,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1392,621.162,20,20,-1,-1,1,-1,0,0,186,123,30,63,0,1,-1,-5,3,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1393,625.162,20,20,-1,-1,1,-1,0,1,187,123,30,64,0,1,-1,-5,3,6,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1394,628.162,20,20,-1,-1,1,-1,1,1,188,123,30,65,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1395,631.162,20,20,-1,-1,1,-1,1,0,189,124,30,65,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1396,635.162,20,20,-1,-1,1,-1,0,1,190,125,30,65,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1397,638.162,20,20,-1,-1,1,-1,1,0,191,125,31,66,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1398,642.162,20,20,-1,-1,1,-1,0,1,192,126,31,66,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1399,645.162,20,20,-1,-1,1,-1,1,1,193,126,32,67,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1400,648.162,20,20,-1,-1,1,-1,1,0,194,127,32,67,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1401,652.162,20,20,-1,-1,1,-1,0,1,195,128,32,67,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1402,655.162,20,20,-1,-1,1,-1,1,1,196,128,32,68,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1403,658.162,20,20,-1,-1,1,-1,1,1,197,129,32,68,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1404,661.162,20,20,-1,-1,1,-1,1,1,198,130,32,68,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1405,664.162,20,20,-1,-1,1,-1,1,0,199,131,32,68,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1406,668.162,20,20,-1,-1,1,-1,0,1,200,132,32,68,0,1,-1,-5,4,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1407,671.162,20,20,-1,-1,1,-1,1,1,201,132,33,69,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1408,674.162,20,20,-1,-1,1,-1,1,0,202,133,33,69,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1409,678.162,20,20,-1,-1,1,-1,0,1,203,134,33,69,0,1,-1,-5,3,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1410,681.162,20,20,-1,-1,1,-1,1,0,204,134,33,70,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1411,685.162,20,20,-1,-1,1,-1,0,0,205,135,33,70,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1412,689.162,20,20,-1,-1,1,-1,0,1,206,135,34,71,0,1,-1,-5,5,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1413,692.162,20,20,-1,-1,1,-1,1,1,207,135,35,72,0,1,-1,-5,5,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1414,695.162,20,20,-1,-1,1,-1,1,0,208,136,35,72,0,1,-1,-5,5,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1415,699.162,20,20,-1,-1,1,-1,0,0,209,137,35,72,0,1,-1,-5,6,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1416,703.162,20,20,-1,-1,1,-1,0,1,210,137,36,73,0,1,-1,-5,6,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1417,706.162,20,20,-1,-1,1,-1,1,1,211,137,36,74,0,1,-1,-5,6,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1418,709.162,20,20,-1,-1,1,-1,1,0,212,138,36,74,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1419,713.162,20,20,-1,-1,1,-1,0,0,213,139,36,74,0,1,-1,-5,4,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1420,717.162,20,20,-1,-1,1,-1,0,0,214,139,36,75,0,1,-1,-5,4,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1421,721.162,20,20,-1,-1,1,-1,0,1,215,139,36,76,0,1,-1,-5,5,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1422,724.162,20,20,-1,-1,1,-1,1,1,216,139,37,77,0,1,-1,-5,4,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1423,727.162,20,20,-1,-1,1,-1,1,1,217,140,37,77,0,1,-1,-5,4,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1424,730.162,20,20,-1,-1,1,-1,1,1,218,141,37,77,0,1,-1,-5,4,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1425,733.162,20,20,-1,-1,1,-1,1,1,219,142,37,77,0,1,-1,-5,4,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1426,736.162,20,20,-1,-1,1,-1,1,0,220,143,37,77,0,1,-1,-5,4,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1427,740.162,20,20,-1,-1,1,-1,0,1,221,144,37,77,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1428,743.162,20,20,-1,-1,1,-1,1,1,222,144,38,78,0,1,-1,-5,5,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1429,746.162,20,20,-1,-1,1,-1,1,1,223,145,38,78,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1430,749.162,20,20,-1,-1,1,-1,1,1,224,146,38,78,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1431,752.162,20,20,-1,-1,1,-1,1,0,225,147,38,78,0,1,-1,-5,4,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1432,756.162,20,20,-1,-1,1,-1,0,0,226,148,38,78,0,1,-1,-5,4,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1433,760.162,20,20,-1,-1,1,-1,0,0,227,148,38,79,0,1,-1,-5,4,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1434,764.162,20,20,-1,-1,1,-1,0,1,228,148,38,80,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1435,767.162,20,20,-1,-1,1,-1,1,1,229,148,39,81,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1436,770.162,20,20,-1,-1,1,-1,1,1,230,149,39,81,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1437,773.162,20,20,-1,-1,1,-1,1,0,231,150,39,81,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1438,777.162,20,20,-1,-1,1,-1,0,1,232,151,39,81,0,1,-1,-5,5,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1439,780.162,20,20,-1,-1,1,-1,1,1,233,151,39,82,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1440,783.162,20,20,-1,-1,1,-1,1,1,234,152,39,82,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1441,786.162,20,20,-1,-1,1,-1,1,1,235,153,39,82,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1442,789.162,20,20,-1,-1,1,-1,1,0,236,154,39,82,0,1,-1,-5,5,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1443,793.162,20,20,-1,-1,1,-1,0,1,237,155,39,82,0,1,-1,-5,6,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1444,796.162,20,20,-1,-1,1,-1,1,1,238,155,40,83,0,1,-1,-5,6,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1445,799.162,20,20,-1,-1,1,-1,1,1,239,156,40,83,0,1,-1,-5,6,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1446,802.162,20,20,-1,-1,1,-1,1,0,240,157,40,83,0,1,-1,-5,6,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1447,806.162,20,20,-1,-1,1,-1,0,1,241,158,40,83,0,1,-1,-5,7,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1448,809.162,20,20,-1,-1,1,-1,1,1,242,158,41,84,0,1,-1,-5,4,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1449,812.162,20,20,-1,-1,1,-1,1,1,243,159,41,84,0,1,-1,-5,4,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1450,815.162,20,20,-1,-1,1,-1,1,1,244,160,41,84,0,1,-1,-5,3,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1451,818.162,20,20,-1,-1,1,-1,1,0,245,161,41,84,0,1,-1,-5,3,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1452,822.162,20,20,-1,-1,1,-1,0,0,246,162,41,84,0,1,-1,-5,4,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1453,834.162,20,20,-1,-1,1,-1,0,0,247,162,42,85,0,0,834.162,-5,4,2,0,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
