gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_mean,dispersal_std
1182.36,302000,-0.000364471,0.00790743,-0.000136588,0.0102483,-4.99929,0.010054
1186.19,303000,-0.000355141,0.00787521,-0.000182814,0.0101467,-4.99924,0.0097612
1190.12,304000,-0.000251783,0.00715074,-0.000252624,0.010326,-4.9993,0.00992306
1194.06,305000,-0.000271262,0.007123,-0.000210346,0.0102971,-4.99924,0.0100153
1197.98,306000,-0.000170717,0.00750473,-0.000228358,0.0102286,-4.99922,0.00994993
1201.85,307000,-0.000170717,0.00750473,-0.000228358,0.0102286,-4.99923,0.00991208
1205.76,308000,-0.000162654,0.00755186,-0.000187827,0.00999169,-4.9992,0.00971846
1209.72,309000,-0.000210411,0.00737668,-0.000320041,0.0101549,-4.99919,0.00972085
1213.63,310000,-0.000235584,0.00735527,-0.00038385,0.0102919,-4.99925,0.00981665
1217.46,311000,-0.000304064,0.00757345,-0.000367467,0.0102657,-4.99923,0.00989795
1221.45,312000,-0.000293369,0.00760946,-0.000451326,0.0100864,-4.99932,0.00980263
1225.33,313000,-0.000277704,0.00749011,-0.000361252,0.010089,-4.99937,0.00973506
1229.23,314000,-0.000277976,0.00749378,-0.000383368,0.0100975,-4.99937,0.00969717
1233.09,315000,-0.000265391,0.00725909,-0.000398621,0.0101086,-4.99937,0.00969703
1237.02,316000,-0.000155359,0.00770806,-0.000398231,0.0101037,-4.99941,0.00971766
1240.9,317000,-0.000148668,0.00770335,-0.000421925,0.0103195,-4.99941,0.00974182
1244.85,318000,-0.000190031,0.00761697,-0.000383575,0.0103969,-4.99946,0.00961553
1248.69,319000,-0.000222409,0.007671,-0.000449089,0.0106313,-4.99941,0.00928386
1252.61,320000,-0.000230404,0.00766745,-0.000446955,0.0107119,-4.99947,0.00935816
1256.52,321000,-0.000246514,0.00763438,-0.000475549,0.0107496,-4.99941,0.00945523
1260.38,322000,-0.000266399,0.007616,-0.000399959,0.0107618,-4.99938,0.00948261
1264.18,323000,-0.00014879,0.00783199,-0.000492295,0.0108886,-4.99938,0.00945802
1268.16,324000,-0.000165318,0.00780555,-0.000619136,0.0112531,-4.99944,0.00938161
1272,325000,-8.92888e-05,0.00790502,-0.000616551,0.011413,-4.99947,0.00944283
1275.94,326000,-0.000192343,0.00811558,-0.000672531,0.0114905,-4.99956,0.00940618
1279.82,327000,-0.000188166,0.00811395,-0.000655513,0.0114977,-4.99962,0.00967549
1283.76,328000,-0.000185606,0.00815534,-0.000513727,0.0111324,-4.99961,0.00968074
1287.71,329000,-6.92158e-05,0.00789049,-0.000559548,0.0110333,-4.99957,0.00963254
1291.58,330000,-5.49525e-05,0.0078882,-0.000542392,0.011054,-4.99951,0.00947286
1295.39,331000,-3.67805e-05,0.00787478,-0.000588902,0.0111087,-4.9995,0.00949418
1299.3,332000,-0.000100982,0.0076023,-0.00058727,0.011145,-4.9995,0.00949418
1303.18,333000,-0.00013708,0.00767486,-0.000538917,0.011016,-4.99956,0.00978443
1307.05,334000,-0.000187194,0.00750487,-0.00049263,0.0107862,-4.99963,0.0100478
1311.02,335000,-0.000180042,0.0075254,-0.00046186,0.0107616,-4.99968,0.0100845
1314.92,336000,-0.000224171,0.00745314,-0.000627607,0.0111932,-4.99971,0.0100581
1318.89,337000,-0.000202882,0.00748564,-0.000654774,0.0111273,-4.99971,0.0100525
1322.86,338000,-0.000225903,0.00752404,-0.000626737,0.0110967,-4.99977,0.0102168
1326.75,339000,-0.0002517,0.00777549,-0.00055691,0.0109308,-4.99973,0.0103101
1330.65,340000,-0.000244857,0.00778282,-0.000585334,0.0109984,-4.99972,0.0103313
1334.5,341000,-0.000198353,0.00794042,-0.000825168,0.0113923,-4.99975,0.0102063
1338.36,342000,-0.000176699,0.00791929,-0.000890146,0.011578,-4.9997,0.010284
1342.29,343000,-0.000168359,0.00786465,-0.000924278,0.0115357,-4.9997,0.010284
1346.21,344000,-0.000128182,0.00792165,-0.00094635,0.0115791,-4.9997,0.0102886
1350.11,345000,-0.000133481,0.00792336,-0.00097517,0.0116131,-4.9997,0.0102879
1353.99,346000,-0.000178244,0.00799729,-0.000927185,0.0117172,-4.99973,0.0102649
1357.9,347000,-0.00020259,0.00801471,-0.000928153,0.0117634,-4.9997,0.0102376
1361.83,348000,-0.000284318,0.00869762,-0.000928153,0.0117634,-4.99966,0.0102742
1365.79,349000,-0.000210896,0.00886808,-0.00096033,0.011716,-4.99962,0.0103434
1369.65,350000,-0.00021707,0.00887857,-0.000941469,0.011696,-4.99962,0.0103535
1373.59,351000,-0.000245259,0.0089231,-0.00107281,0.0119102,-4.99961,0.0104408
1377.53,352000,-0.000278411,0.00898436,-0.00105882,0.0119989,-4.99959,0.010424
1381.38,353000,-0.000238205,0.00891843,-0.000991251,0.0120896,-4.99956,0.0104257
1385.35,354000,-0.00027898,0.00891718,-0.000962375,0.012057,-4.99952,0.0103405
1389.24,355000,-0.000220136,0.00888699,-0.000985859,0.0119888,-4.99967,0.0101583
1393.08,356000,-0.000196671,0.00891275,-0.0010854,0.0120462,-4.99969,0.0101866
1396.98,357000,-0.000227425,0.00887963,-0.00107241,0.0121419,-4.99958,0.00995067
1400.98,358000,-0.000263513,0.00893734,-0.00108834,0.0122781,-4.99959,0.00995002
1404.88,359000,-0.000252629,0.00893741,-0.00103921,0.0124303,-4.99968,0.0101042
1408.73,360000,-0.000254785,0.00893183,-0.00120018,0.0127777,-4.99971,0.0101655
1412.63,361000,-0.000343849,0.00887701,-0.00118434,0.0127692,-4.99969,0.0100935
1416.62,362000,-0.000340328,0.0088722,-0.00106452,0.012473,-4.99965,0.0100717
1420.49,363000,-0.000374864,0.00891189,-0.000997658,0.0125734,-4.99965,0.0100717
1424.39,364000,-0.000432919,0.00878014,-0.00111027,0.0129559,-4.99956,0.0098139
1428.28,365000,-0.000455726,0.00872238,-0.00111109,0.0129465,-4.99958,0.00979705
1432.15,366000,-0.000463761,0.00930365,-0.00113476,0.013175,-4.99959,0.00981656
1436.16,367000,-0.000463761,0.00930365,-0.00111917,0.013167,-4.99952,0.00988854
1439.97,368000,-0.000475981,0.0093302,-0.00106267,0.013144,-4.99943,0.00977741
1443.89,369000,-0.000421878,0.0091372,-0.00109681,0.0131788,-4.99945,0.00979295
1447.87,370000,-0.000322198,0.0089527,-0.00116175,0.0133357,-4.9995,0.00974135
1451.81,371000,-0.000270848,0.00905997,-0.0011629,0.0133423,-4.99953,0.00977284
1455.74,372000,-0.000306008,0.00912771,-0.00100255,0.0132879,-4.99947,0.00981912
1459.7,373000,-0.000323233,0.0091086,-0.00111031,0.0134058,-4.99952,0.010078
1463.57,374000,-0.000347469,0.00905536,-0.00111019,0.0133927,-4.99953,0.0101812
1467.43,375000,-0.000327527,0.00911058,-0.00120719,0.0135552,-4.99964,0.01063
1471.45,376000,-0.000256311,0.00901096,-0.00124631,0.0136605,-4.9997,0.0108883
1475.38,377000,-0.000275632,0.00898438,-0.00120856,0.0136577,-4.99974,0.0109372
1479.33,378000,-0.000224657,0.00879343,-0.00127254,0.0138028,-4.99969,0.0109308
1483.26,379000,-0.000186968,0.00874994,-0.00125389,0.0138172,-4.99966,0.0109988
1487.18,380000,-0.000235136,0.00876011,-0.0011891,0.0138184,-4.99963,0.0110963
1491.06,381000,-0.000178298,0.00890335,-0.00118295,0.0138087,-4.99966,0.0110769
1494.95,382000,-0.000188506,0.0088382,-0.00128886,0.0140377,-4.99953,0.0108944
1498.95,383000,-0.000220624,0.00881862,-0.00121133,0.0139685,-4.99957,0.0108627
1502.81,384000,-0.000220842,0.00882297,-0.00111266,0.0138197,-4.99958,0.0111753
1506.74,385000,-0.000282875,0.00895626,-0.00108981,0.0138568,-4.99962,0.0111094
1510.71,386000,-0.000240573,0.00893667,-0.00104365,0.0137331,-4.99961,0.0110301
1514.67,387000,-0.000317149,0.00911531,-0.000948618,0.0134557,-4.99963,0.0110529
1518.56,388000,-0.000317462,0.00911981,-0.00101611,0.0133921,-4.99967,0.0111048
1522.53,389000,-0.000324029,0.00912014,-0.000939694,0.0131692,-4.99972,0.0114506
1526.42,390000,-0.000225468,0.00891509,-0.00072139,0.0130017,-4.99965,0.0115485
1530.3,391000,-0.000208482,0.00889911,-0.00070463,0.0128256,-4.99966,0.0115475
1534.3,392000,-0.000206641,0.00893103,-0.000686374,0.0128016,-4.99966,0.0115589
1538.23,393000,-0.000207009,0.00897524,-0.000622263,0.0126418,-4.99968,0.0115444
1542.15,394000,-0.000158068,0.00896287,-0.000480793,0.0124073,-4.99973,0.0115903
1546.09,395000,-0.000230469,0.00911516,-0.000375669,0.012447,-4.99974,0.0115395
1550.05,396000,-0.000167836,0.00925006,-0.000505163,0.0127782,-4.99979,0.0114925
1553.99,397000,-9.92615e-05,0.00944816,-0.000391413,0.012596,-4.99978,0.0114897
1557.87,398000,-7.97271e-05,0.00947357,-0.000393861,0.012489,-4.99978,0.0114954
1561.89,399000,-7.29135e-07,0.00955691,-0.000493721,0.0128702,-4.99968,0.0113245
1565.76,400000,7.51061e-05,0.00953901,-0.000593788,0.0126918,-4.99979,0.0115089
1569.67,401000,8.51212e-05,0.00952881,-0.000596051,0.0127605,-4.99978,0.0115054
1573.65,402000,9.26533e-05,0.00952573,-0.000610789,0.0127598,-4.99977,0.011518
1577.49,403000,-1.96649e-07,0.00930967,-0.000693869,0.0128133,-4.99993,0.0118689
1581.48,404000,1.21599e-05,0.00932535,-0.000711625,0.0130179,-4.99989,0.0119854
1585.4,405000,6.80337e-05,0.0094613,-0.000832041,0.0132917,-4.99984,0.0116863
1589.35,406000,9.29224e-05,0.00948005,-0.00086028,0.0133376,-4.99988,0.011724
1593.3,407000,7.23259e-05,0.0093883,-0.000728988,0.0132138,-4.99995,0.0119446
1597.18,408000,0.000258571,0.00959128,-0.000896076,0.0132302,-4.99997,0.0119182
1601.11,409000,0.000217092,0.00951525,-0.000859727,0.013182,-5.00005,0.0121325
1605.01,410000,0.000175282,0.00952733,-0.000928282,0.0132988,-5,0.012218
1608.91,411000,0.000125826,0.00957195,-0.000883684,0.0132844,-4.99984,0.0120671
1612.86,412000,5.84875e-05,0.00986118,-0.00104964,0.013294,-4.99974,0.0120734
1616.72,413000,0.000204108,0.00917402,-0.00117025,0.0138661,-4.99962,0.012388
1620.65,414000,0.000182764,0.00922372,-0.00116072,0.0139317,-4.99964,0.012375
1624.65,415000,0.00017992,0.00923346,-0.00116808,0.0138502,-4.99955,0.0124311
1628.56,416000,0.000202331,0.00925229,-0.00119082,0.0138722,-4.99957,0.0126948
1632.41,417000,0.000155501,0.00921017,-0.00112318,0.0137923,-4.99958,0.0126455
1636.4,418000,0.000150359,0.00914609,-0.00117177,0.0137231,-4.99961,0.0126567
1640.41,419000,0.000148087,0.00914457,-0.00117447,0.0137143,-4.99962,0.0126418
1644.37,420000,0.000111198,0.00910719,-0.00118072,0.0134795,-4.99965,0.0124672
1648.22,421000,0.000133251,0.00912889,-0.00109015,0.0133121,-4.99953,0.0126372
1652.19,422000,0.000133382,0.00913339,-0.00114634,0.013429,-4.9996,0.0124375
1656.13,423000,9.06518e-05,0.0090321,-0.00116219,0.013517,-4.99942,0.0124651
1660.05,424000,8.81091e-05,0.00894581,-0.00108744,0.0133698,-4.99943,0.012197
1663.96,425000,9.91807e-05,0.00895263,-0.00104673,0.0132154,-4.99942,0.0121988
1667.91,426000,8.01086e-05,0.00891754,-0.00105554,0.0132238,-4.99942,0.0122048
1671.84,427000,6.2238e-05,0.00889954,-0.00124014,0.0133587,-4.99945,0.0122254
1675.77,428000,6.26174e-05,0.00889515,-0.00129267,0.013312,-4.99944,0.012238
1679.67,429000,1.71008e-05,0.00901131,-0.00140441,0.0139308,-4.99944,0.012232
1683.61,430000,-6.38589e-05,0.00910616,-0.00134319,0.0139167,-4.99941,0.0122736
1687.46,431000,-0.000143062,0.00920111,-0.00134301,0.0139382,-4.99939,0.0122143
1691.41,432000,-0.000128417,0.00923955,-0.00124771,0.0134718,-4.99937,0.0117424
1695.32,433000,-0.000194962,0.00933589,-0.00114498,0.0131635,-4.99942,0.0115091
1699.23,434000,-0.00014617,0.00940985,-0.00110606,0.0133693,-4.99934,0.0117063
1703.16,435000,-6.10704e-05,0.00935191,-0.00102728,0.013258,-4.9993,0.0115201
1707.12,436000,-5.53998e-05,0.00935942,-0.00113098,0.0132744,-4.9995,0.0121962
1711.05,437000,-0.000175888,0.00934374,-0.00113853,0.0133096,-4.99944,0.0122879
1714.89,438000,-8.18566e-05,0.00930665,-0.0010454,0.0132176,-4.99938,0.0122164
1718.92,439000,-0.000109636,0.0094453,-0.00105008,0.0131112,-4.99941,0.0125685
1722.86,440000,-7.36775e-05,0.0094891,-0.000993172,0.0129469,-4.9994,0.0126097
1726.8,441000,-1.84864e-05,0.00941731,-0.00104725,0.0129024,-4.99935,0.0126563
1730.63,442000,-0.000110491,0.0093713,-0.000929111,0.012887,-4.99923,0.0124502
1734.6,443000,-5.68936e-05,0.00925362,-0.00101317,0.0130453,-4.99925,0.0124194
1738.55,444000,-7.9864e-05,0.0092741,-0.00103929,0.0129423,-4.99921,0.0124581
1742.54,445000,-4.29646e-06,0.00936943,-0.00108227,0.0130887,-4.99922,0.0122908
1746.44,446000,-2.3562e-05,0.00925989,-0.00108696,0.013039,-4.99933,0.0129678
1750.42,447000,3.57166e-05,0.0094461,-0.00108804,0.0130455,-4.99936,0.0129547
1754.36,448000,2.13784e-05,0.00941932,-0.00106903,0.0129664,-4.99939,0.0131666
1758.35,449000,3.4785e-05,0.00944249,-0.00104607,0.012901,-4.99943,0.013473
1762.26,450000,2.32014e-05,0.0094461,-0.00104619,0.012901,-4.99968,0.0141649
1766.21,451000,6.61057e-05,0.0095039,-0.00106882,0.0128593,-4.99975,0.0143356
1770.13,452000,5.7891e-05,0.0094722,-0.000800557,0.0124947,-4.99974,0.0142986
1773.99,453000,6.94631e-05,0.00946856,-0.000712948,0.0126669,-4.99972,0.0142803
1777.99,454000,7.49358e-05,0.00939766,-0.000712948,0.0126669,-4.99981,0.0144502
1781.94,455000,0.000136934,0.00935061,-0.00100909,0.01331,-4.99987,0.0145508
1785.86,456000,0.000199008,0.00932759,-0.00104739,0.0133593,-4.99982,0.013934
1789.8,457000,0.000176025,0.00939178,-0.00106337,0.0134957,-4.99985,0.0137634
1793.71,458000,0.000175614,0.00928473,-0.00105907,0.0134332,-4.99992,0.0139655
1797.7,459000,0.000210739,0.0092114,-0.00114025,0.0135846,-4.99981,0.0138404
1801.64,460000,0.000171323,0.00915192,-0.00108794,0.0134298,-4.99969,0.0134799
1805.64,461000,0.000196064,0.00900331,-0.00113319,0.0132672,-4.99963,0.01326
1809.58,462000,6.67981e-05,0.00890738,-0.00115776,0.0131987,-4.99968,0.0135005
1813.55,463000,0.000107194,0.00883438,-0.00116884,0.013104,-4.99972,0.0134285
1817.41,464000,-3.2408e-06,0.00884661,-0.001332,0.0137493,-4.9997,0.0131039
1821.34,465000,-1.25333e-05,0.00882392,-0.00127744,0.0132957,-4.99955,0.0124739
1825.26,466000,-9.95497e-07,0.00882011,-0.00138346,0.0135523,-4.9995,0.0125505
1829.21,467000,1.27908e-05,0.00896162,-0.00137297,0.0135493,-4.99952,0.0125033
1833.07,468000,5.26889e-05,0.00884184,-0.0013486,0.0131968,-4.99955,0.0125237
1836.98,469000,4.73373e-05,0.00887815,-0.00142159,0.0133426,-4.99956,0.0123706
1840.97,470000,4.4984e-05,0.00889187,-0.00148273,0.0134777,-4.99955,0.0123842
1844.87,471000,9.96548e-05,0.00883824,-0.00146474,0.0134831,-4.9996,0.0127159
1848.78,472000,0.000138816,0.00862062,-0.00160305,0.0135146,-4.99962,0.0127629
1852.65,473000,0.000128402,0.00855254,-0.00169219,0.0136608,-4.99953,0.0125765
1856.7,474000,0.000111874,0.00846886,-0.00160789,0.0134894,-4.99949,0.0125941
1860.58,475000,8.57607e-05,0.00851431,-0.00150346,0.0134361,-4.99952,0.0126163
1864.59,476000,0.000103368,0.00853252,-0.00155901,0.0139628,-4.99957,0.0125745
1868.54,477000,9.63269e-05,0.00870287,-0.001772,0.0143212,-4.99959,0.0125599
1872.45,478000,2.80174e-05,0.00905976,-0.00179556,0.0144918,-4.9996,0.0126034
1876.29,479000,8.79902e-05,0.0091966,-0.00182805,0.0145389,-4.99964,0.0126429
1880.16,480000,5.21937e-06,0.00948855,-0.00178993,0.0144903,-4.99976,0.0123832
1884.1,481000,9.06314e-05,0.00966259,-0.00167305,0.0139827,-4.99965,0.0121735
1888,482000,8.17786e-05,0.00963461,-0.00166811,0.0139623,-4.99958,0.012248
1891.99,483000,2.94851e-05,0.00970667,-0.00195994,0.0147491,-4.99963,0.0123119
1895.94,484000,2.9456e-05,0.00970189,-0.00207727,0.0150056,-4.99956,0.0124195
1899.8,485000,4.40615e-05,0.00950798,-0.00205723,0.0150219,-4.99954,0.0124349
1903.67,486000,6.82399e-05,0.00958826,-0.00208249,0.0151206,-4.99954,0.0124915
1907.65,487000,7.48765e-05,0.00953164,-0.00222766,0.0153814,-4.99961,0.0124362
1911.52,488000,7.55726e-05,0.00953899,-0.0021857,0.0152842,-4.99965,0.0123711
1915.44,489000,8.00054e-05,0.00960206,-0.0022302,0.0153945,-4.99966,0.0123692
1919.33,490000,0.000109811,0.00961647,-0.002213,0.015379,-4.99973,0.0125404
1923.35,491000,9.94028e-05,0.0096913,-0.00241682,0.0159212,-4.99982,0.0124136
1927.32,492000,0.000180322,0.00966774,-0.00232404,0.0158991,-4.99983,0.0123742
1931.24,493000,0.000177638,0.00967779,-0.00235584,0.0159722,-4.99972,0.0123029
1935.17,494000,8.57822e-05,0.00984216,-0.00225963,0.0158231,-4.9997,0.0123057
1939.11,495000,5.18383e-05,0.00975179,-0.00239287,0.0162008,-4.99965,0.0119806
1943,496000,4.35379e-05,0.00947803,-0.00250926,0.0164235,-4.99983,0.0123794
1947.04,497000,-6.11656e-05,0.00966569,-0.00250122,0.0164297,-4.99982,0.0123632
1950.87,498000,-0.000188155,0.0096498,-0.00250555,0.0164214,-4.99983,0.0124006
1954.82,499000,-0.000128141,0.0097445,-0.00256162,0.0165322,-4.99979,0.0124054
1958.77,500000,-0.000112822,0.00976239,-0.00253636,0.0164565,-4.99976,0.0124313
1962.71,501000,-0.000127899,0.0100042,-0.00251633,0.0166924,-4.99972,0.0123424
1966.63,502000,-0.000186551,0.00995323,-0.00260614,0.0168756,-4.99974,0.0122651
1970.54,503000,-0.000220149,0.00991671,-0.00254175,0.0165372,-4.99977,0.0122601
1974.5,504000,-0.000149598,0.00979576,-0.00247281,0.0164053,-4.99977,0.012248
1978.37,505000,-0.000132487,0.00989451,-0.0024381,0.0163658,-4.9998,0.0122211
1982.29,506000,-5.761e-05,0.00990925,-0.00229986,0.0161444,-4.99983,0.012157
1986.21,507000,1.26412e-05,0.00973927,-0.00229278,0.0161563,-4.99976,0.0122672
1990.13,508000,7.18824e-05,0.00988929,-0.00231412,0.0160923,-4.99974,0.0122353
1994.07,509000,0.000123659,0.0100492,-0.0024376,0.0162556,-4.9998,0.0120694
1998.06,510000,0.00011221,0.00980356,-0.00237272,0.0161323,-4.99972,0.0118564
2001.94,511000,0.000100906,0.00978764,-0.00225055,0.0158781,-4.99971,0.0118333
2005.87,512000,0.000197007,0.00988206,-0.00225484,0.0158998,-4.99969,0.0118452
2009.77,513000,0.000228365,0.0101718,-0.00223641,0.0161595,-4.99964,0.0115951
2013.68,514000,0.000182072,0.0101728,-0.00220925,0.0159592,-4.99963,0.0116843
2017.56,515000,0.000196128,0.0102808,-0.00225233,0.0160168,-4.99963,0.0116964
2021.49,516000,0.000179024,0.0103168,-0.00217058,0.0160778,-4.99978,0.0118063
2025.47,517000,0.000202315,0.0103568,-0.00225095,0.0161863,-4.99986,0.0116081
2029.44,518000,0.000182371,0.0103329,-0.00231252,0.0162968,-4.99984,0.0115856
2033.33,519000,0.000300282,0.010307,-0.0023048,0.0162763,-4.99986,0.0116077
2037.3,520000,0.000354523,0.0102577,-0.00244996,0.0167653,-4.99988,0.0115721
2041.2,521000,0.000244175,0.0105208,-0.0025909,0.0168225,-4.99991,0.0117096
2045.16,522000,0.000246397,0.0105247,-0.00278795,0.0168874,-4.99981,0.0114462
2049.12,523000,0.000199998,0.0105403,-0.00268116,0.0167746,-4.99989,0.0117956
2052.94,524000,0.000222191,0.010501,-0.00265747,0.0166846,-4.99993,0.0116743
2056.89,525000,0.000225322,0.0107325,-0.00286115,0.0168946,-4.99986,0.0117594
2060.8,526000,0.000200225,0.0107011,-0.0026616,0.0163511,-4.99975,0.0116065
2064.78,527000,0.000269396,0.0105738,-0.00262848,0.0163224,-4.99975,0.011605
2068.69,528000,0.000289502,0.0106385,-0.00265022,0.016327,-4.99983,0.0118392
2072.56,529000,0.000230908,0.0108203,-0.00243148,0.0155507,-4.9998,0.0118701
2076.48,530000,0.000227624,0.0108248,-0.00255386,0.0157755,-4.99987,0.0117834
2080.45,531000,0.000190882,0.0111259,-0.00253817,0.0157584,-4.99984,0.0121069
2084.31,532000,9.21425e-05,0.0110653,-0.00258658,0.015891,-4.99986,0.0120913
2088.28,533000,-1.97426e-06,0.0109232,-0.00270106,0.015907,-4.99981,0.0120613
2092.3,534000,-5.48159e-05,0.0110759,-0.00268872,0.0158875,-4.99981,0.0123874
2096.13,535000,-9.07152e-05,0.0110219,-0.00269959,0.0158894,-4.99974,0.0122028
2100.07,536000,-5.88681e-05,0.0110486,-0.00266769,0.0158595,-4.99972,0.012168
2104.01,537000,-0.000150854,0.0112262,-0.00267762,0.0160799,-4.99975,0.0121418
2107.93,538000,-0.000193193,0.0112419,-0.00269231,0.0160163,-4.99975,0.0121364
2111.84,539000,-0.000142036,0.0114147,-0.00273064,0.0159632,-4.9998,0.012232
2115.78,540000,-9.81476e-05,0.0113619,-0.00270551,0.0158854,-4.99969,0.0120222
2119.68,541000,-0.000123404,0.0113461,-0.00270551,0.0158854,-4.99968,0.0120724
2123.58,542000,-0.000138335,0.0113476,-0.00282257,0.0159881,-4.99968,0.0120724
2127.5,543000,-0.000106492,0.0113512,-0.00274221,0.0158811,-4.99962,0.0122372
2131.47,544000,-8.70355e-05,0.0113878,-0.00268509,0.0158491,-4.9996,0.0122628
2135.38,545000,-8.65678e-05,0.0113903,-0.00254776,0.015769,-4.99955,0.0125901
2139.35,546000,-7.37892e-05,0.0114108,-0.00258342,0.0158065,-4.99952,0.0126211
2143.25,547000,-9.8159e-05,0.0114215,-0.00268859,0.0159364,-4.99951,0.0124207
2147.15,548000,-6.48978e-05,0.0114312,-0.0026375,0.0158076,-4.9995,0.0124332
2151,549000,-7.70722e-05,0.0115121,-0.00271006,0.0159749,-4.9994,0.0122345
2154.95,550000,-3.80004e-05,0.0115459,-0.00266242,0.015833,-4.99936,0.0121832
2158.9,551000,-8.37141e-05,0.011427,-0.00274009,0.0159517,-4.99945,0.0124074
2162.89,552000,-0.000104899,0.0115592,-0.00278116,0.0159059,-4.99941,0.0124361
2166.74,553000,3.63269e-05,0.0113581,-0.00278875,0.0159537,-4.99951,0.0122906
2170.67,554000,9.77528e-05,0.0113503,-0.00275979,0.0158482,-4.99951,0.0122276
2174.58,555000,6.21329e-06,0.0114178,-0.00273458,0.0159932,-4.99945,0.0122107
2178.47,556000,-1.53637e-05,0.0114808,-0.00280351,0.0160345,-4.99952,0.01213
2182.4,557000,-7.8003e-05,0.0116573,-0.0028426,0.0161534,-4.99959,0.0123415
2186.32,558000,-0.000203168,0.011539,-0.00280246,0.0160449,-4.99959,0.0123598
2190.29,559000,-0.000188274,0.011543,-0.00286452,0.0160981,-4.99957,0.012367
2194.19,560000,-0.000172188,0.0115945,-0.00272729,0.0158114,-4.9996,0.012354
2198.1,561000,-0.000208244,0.0116995,-0.00281467,0.0159404,-4.99966,0.0122521
2201.99,562000,-0.000220693,0.011735,-0.00272165,0.015796,-4.99965,0.0123062
2205.91,563000,-0.00018019,0.011771,-0.00280452,0.0159334,-4.99967,0.0123497
2209.87,564000,-0.000208813,0.0118458,-0.00291386,0.015962,-4.99981,0.0127722
2213.83,565000,-0.000266698,0.0117461,-0.00282035,0.0159729,-4.99986,0.0129524
